session,max(zerocrossing(zerocrossing)),mean(zerocrossing(zerocrossing)),var(zerocrossing(zerocrossing))
Ses01F_script03_2_M029,7548.0,7187.4,68213.24
Ses01F_script03_2_M030,7589.0,7277.25,91646.1875
Ses01F_script03_2_M031,7527.0,7153.5,94570.75
Ses01F_script03_2_M032,7488.0,7309.0,14062.8
Ses01F_script03_2_M033,7462.0,7039.90909091,75714.6280992
Ses01F_script03_2_M034,7401.0,6998.5,42633.5833333
Ses01F_script03_2_M035,7485.0,7166.0,40515.5
Ses01F_script03_2_M036,8046.0,7277.0,138017.25
Ses01F_script03_2_M037,7529.0,7037.76470588,74089.4740484
Ses01F_script03_2_M038,7668.0,7226.0,95617.5
Ses01F_script03_2_M039,7258.0,7203.0,3025.0
Ses01F_script03_2_M040,7274.0,6810.06451613,208254.382934
Ses01M_impro01_F000,7171.0,6473.33333333,244162.888889
Ses01M_impro01_F001,7780.0,7504.25,70749.1875
Ses01M_impro01_F007,7968.0,7527.5,61106.9166667
Ses01M_impro01_F008,7604.0,7221.85714286,52845.5510204
Ses01M_impro01_F011,7380.0,7131.75,55043.1875
Ses01M_impro01_F012,7422.0,7370.33333333,1614.88888889
Ses01M_impro01_F019,7536.0,7086.57142857,76519.3877551
Ses01M_impro01_F020,7314.0,7062.0,31292.0
Ses01M_impro01_F021,7829.0,7187.22222222,94122.1728395
Ses01M_impro01_F022,7707.0,7044.71428571,90442.9659864
Ses01M_impro01_F024,8123.0,7403.85714286,125572.693878
Ses01M_impro01_F025,7624.0,7430.83333333,41856.4722222
Ses01M_impro01_M003,7268.0,6927.75,51495.1875
Ses01M_impro01_M010,7370.0,7251.25,5835.6875
Ses01M_impro01_M020,7270.0,6914.71428571,66066.2040816
Ses01M_impro01_M025,6939.0,6751.33333333,10130.8888889
Ses01M_impro01_M030,7084.0,7030.5,2862.25
Ses01M_impro01_M031,7409.0,7090.2,68112.56
Ses01M_impro01_M032,7497.0,7085.45454545,58372.9752066
Ses01M_impro02_F000,7717.0,7279.0,106035.333333
Ses01M_impro02_F009,8270.0,7615.83333333,145110.472222
Ses01M_impro02_F010,7995.0,7590.5,58584.25
Ses01M_impro02_F013,8081.0,7499.5,66941.25
Ses01M_impro02_F015,7954.0,7591.4,73330.64
Ses01M_impro02_F017,8292.0,7734.77777778,120862.395062
Ses01M_impro02_F019,7881.0,7673.0,35659.5
Ses01M_impro02_M000,7496.0,7387.83333333,8474.13888889
Ses01M_impro02_M001,7442.0,7079.85714286,36959.5510204
Ses01M_impro02_M002,7623.0,7228.5,86033.75
Ses01M_impro02_M003,7543.0,7331.4,18992.64
Ses01M_impro02_M007,7978.0,7349.29411765,98364.5605536
Ses01M_impro02_M009,7500.0,7276.2,15347.36
Ses01M_impro02_M010,7511.0,7314.0,22582.0
Ses01M_impro02_M011,7450.0,7216.25,29648.9375
Ses01M_impro02_M012,7487.0,7432.66666667,1657.55555556
Ses01M_impro02_M013,7676.0,7418.5,98235.75
Ses01M_impro02_M014,7765.0,7529.3125,20691.4648438
Ses01M_impro02_M015,7497.0,7444.75,3802.1875
Ses01M_impro02_M016,7567.0,7399.5,18513.5
Ses01M_impro02_M017,7570.0,7268.46153846,64641.1715976
Ses01M_impro02_M018,7753.0,7494.0,30720.6666667
Ses01M_impro02_M019,7553.0,7346.28571429,17578.2040816
Ses01M_impro02_M020,7569.0,7468.5,11227.25
Ses01M_impro02_M021,7401.0,7181.42857143,57697.1020408
Ses01M_impro02_M022,7716.0,7497.5,46867.25
Ses01M_impro02_M023,7481.0,7233.5,48073.65
Ses01M_impro02_M025,7640.0,7331.25,79240.6875
Ses01M_impro03_F017,8120.0,7768.8,60293.36
Ses01M_impro03_F018,7361.0,7314.5,2162.25
Ses01M_impro03_F021,7457.0,7313.28571429,20269.0612245
Ses01M_impro03_M003,6985.0,6780.28571429,25783.9183673
Ses01M_impro03_M006,7518.0,7064.57142857,67468.9591837
Ses01M_impro03_M014,7243.0,6923.85714286,84203.8367347
Ses01M_impro03_M018,7116.0,7005.0,17172.5
Ses01M_impro03_M021,7585.0,7190.05882353,69210.1730104
Ses01M_impro04_F000,8110.0,7547.2,133951.36
Ses01M_impro04_F002,8000.0,7738.33333333,34394.8888889
Ses01M_impro04_F003,8098.0,7651.5,77219.5833333
Ses01M_impro04_F004,7806.0,7389.8,54300.56
Ses01M_impro04_F005,7698.0,7310.5,71286.9166667
Ses01M_impro04_F006,8052.0,7658.53846154,86131.7869822
Ses01M_impro04_F007,7925.0,7714.66666667,50554.2222222
Ses01M_impro04_F008,7429.0,7352.25,2072.1875
Ses01M_impro04_F009,7902.0,7415.125,73290.359375
Ses01M_impro04_F010,7838.0,7431.625,54110.984375
Ses01M_impro04_F011,8145.0,7448.375,68980.8177083
Ses01M_impro04_F012,7576.0,7441.33333333,9260.22222222
Ses01M_impro04_F013,7593.0,7343.6,29733.24
Ses01M_impro04_F014,7837.0,7505.2,47107.36
Ses01M_impro04_F015,7550.0,7251.75,52832.1875
Ses01M_impro04_F016,7223.0,7219.5,12.25
Ses01M_impro04_F017,7576.0,7335.14285714,32630.4081633
Ses01M_impro04_F018,7698.0,7331.46666667,51448.9155556
Ses01M_impro04_F019,7664.0,7405.75,35066.9375
Ses01M_impro04_F020,7570.0,7449.75,8981.1875
Ses01M_impro04_F021,7599.0,7509.6,7023.44
Ses01M_impro04_F022,8157.0,7385.53846154,115996.556213
Ses01M_impro04_F023,7357.0,6900.0,145454.8
Ses01M_impro04_F025,7782.0,7486.5,34786.9166667
Ses01M_impro04_M014,7218.0,7103.5,13110.25
Ses01M_impro04_M018,7525.0,7290.2,15731.76
Ses01M_impro04_M023,7172.0,6951.33333333,14008.2222222
Ses01M_impro04_M025,7367.0,7306.33333333,2162.88888889
Ses01M_impro05_F000,7511.0,7095.25,140324.6875
Ses01M_impro05_F001,7730.0,7398.6,44709.04
Ses01M_impro05_F002,7831.0,7398.0,66448.5714286
Ses01M_impro05_F003,7214.0,7195.5,342.25
Ses01M_impro05_F004,7433.0,7219.875,27550.359375
Ses01M_impro05_F005,7670.0,7388.0,21245.2
Ses01M_impro05_F006,7698.0,7567.2,10853.36
Ses01M_impro05_F007,8274.0,7443.4,510189.04
Ses01M_impro05_F011,7222.0,6903.0,88233.25
Ses01M_impro05_F012,7585.0,7386.5,27345.25
Ses01M_impro05_F013,7391.0,7200.4,16104.24
Ses01M_impro05_F014,7478.0,7278.66666667,20987.5555556
Ses01M_impro05_F015,8111.0,7105.18181818,263828.330579
Ses01M_impro05_F016,8073.0,7531.09090909,100292.264463
Ses01M_impro05_F017,8090.0,7569.11764706,82577.7508651
Ses01M_impro05_F018,7685.0,7460.2,24778.16
Ses01M_impro05_F019,7525.0,7174.83333333,85154.4722222
Ses01M_impro05_F020,7676.0,7302.25,44260.1875
Ses01M_impro05_F021,7301.0,7190.5,12210.25
Ses01M_impro05_F022,7597.0,7549.5,2256.25
Ses01M_impro05_F023,7657.0,7476.33333333,19776.2222222
Ses01M_impro05_F024,7197.0,6970.33333333,26211.5555556
Ses01M_impro05_F025,7263.0,7167.66666667,4051.11111111
Ses01M_impro05_F026,7352.0,7237.66666667,6538.22222222
Ses01M_impro05_F027,7429.0,7313.5,13340.25
Ses01M_impro05_F028,7828.0,7491.25,68715.6875
Ses01M_impro05_F029,7379.0,7339.0,816.666666667
Ses01M_impro05_F030,7564.0,7436.0,6540.5
Ses01M_impro05_F031,7387.0,7162.0,50625.0
Ses01M_impro05_F032,7651.0,7363.25,39326.1875
Ses01M_impro05_F033,7378.0,7335.5,1806.25
Ses01M_impro05_F034,7878.0,7416.4,50341.04
Ses01M_impro05_M004,7704.0,7276.33333333,61778.4444444
Ses01M_impro05_M005,7223.0,6842.83333333,124731.138889
Ses01M_impro05_M006,7112.0,6812.0,113261.2
Ses01M_impro05_M007,7437.0,7148.57142857,34277.6734694
Ses01M_impro05_M008,7302.0,6982.66666667,66019.2222222
Ses01M_impro05_M015,7328.0,7242.75,2521.1875
Ses01M_impro05_M020,7483.0,7330.0,9376.0
Ses01M_impro05_M021,7648.0,7266.09090909,59717.5371901
Ses01M_impro05_M022,7588.0,7166.81818182,40419.2396694
Ses01M_impro05_M023,7325.0,7131.38461538,18401.4674556
Ses01M_impro05_M024,7194.0,7009.33333333,13348.2222222
Ses01M_impro05_M025,7441.0,7137.15384615,43043.2071006
Ses01M_impro05_M026,7367.0,6996.53846154,77033.1715976
Ses01M_impro05_M027,7236.0,6914.25,46862.0208333
Ses01M_impro05_M028,7400.0,6941.3,132594.01
Ses01M_impro05_M031,7436.0,6947.25,106030.6875
Ses01M_impro06_F000,7570.0,7368.0,26548.4
Ses01M_impro06_F001,7888.0,7514.33333333,65294.5555556
Ses01M_impro06_F002,7893.0,7676.25,37116.6875
Ses01M_impro06_F003,8054.0,7592.6,93459.04
Ses01M_impro06_F004,8709.0,7815.2,297372.16
Ses01M_impro06_F005,7755.0,7526.25,29834.1875
Ses01M_impro06_F006,7770.0,7507.4,49386.64
Ses01M_impro06_F007,7732.0,7478.0,50751.5
Ses01M_impro06_F008,7615.0,7530.33333333,3776.88888889
Ses01M_impro06_F009,8011.0,7591.0,85686.2857143
Ses01M_impro06_F010,7603.0,7440.125,7777.109375
Ses01M_impro06_F011,7714.0,7430.66666667,107979.555556
Ses01M_impro06_F012,7640.0,7602.0,1444.0
Ses01M_impro06_F013,8240.0,7744.8,94255.76
Ses01M_impro06_F014,7681.0,7625.5,3080.25
Ses01M_impro06_F015,7294.0,7286.5,56.25
Ses01M_impro06_F016,7786.0,7622.66666667,31709.5555556
Ses01M_impro06_F017,7656.0,7578.0,5090.0
Ses01M_impro06_F018,7585.0,7457.25,8788.1875
Ses01M_impro06_F019,8003.0,7774.0,64675.0
Ses01M_impro06_F020,7797.0,7496.5,40513.5833333
Ses01M_impro06_F021,7484.0,7346.75,16032.6875
Ses01M_impro06_F022,7511.0,7428.33333333,8816.88888889
Ses01M_impro06_F023,7715.0,7626.0,10298.0
Ses01M_impro06_F024,8100.0,7628.4,134572.24
Ses01M_impro06_F025,7770.0,7607.0,13372.6666667
Ses01M_impro06_F026,8254.0,7774.4,122680.24
Ses01M_impro06_F027,7901.0,7539.5,120242.25
Ses01M_impro06_F028,7841.0,7586.57142857,36408.8163265
Ses01M_impro06_M000,7663.0,7463.125,15957.359375
Ses01M_impro06_M001,7637.0,7314.42857143,44225.6734694
Ses01M_impro06_M002,8108.0,7509.125,84686.609375
Ses01M_impro06_M003,7577.0,7437.85714286,15704.9795918
Ses01M_impro06_M004,7682.0,7527.28571429,11945.0612245
Ses01M_impro06_M005,7284.0,7198.33333333,9321.55555556
Ses01M_impro06_M006,7841.0,7252.4516129,131929.473465
Ses01M_impro06_M007,8073.0,7697.71428571,48088.7755102
Ses01M_impro06_M008,7477.0,7244.875,45522.609375
Ses01M_impro06_M009,7518.0,7374.33333333,14940.8888889
Ses01M_impro06_M010,7647.0,7376.5,62999.9166667
Ses01M_impro06_M011,8113.0,7420.07692308,93443.6094675
Ses01M_impro06_M012,7476.0,7431.5,1980.25
Ses01M_impro06_M013,7604.0,7215.7,52115.01
Ses01M_impro06_M014,7477.0,7272.0,25553.0
Ses01M_impro06_M015,7397.0,7154.0,52631.4
Ses01M_impro06_M016,7622.0,7345.25,65979.6875
Ses01M_impro06_M017,8281.0,7354.36170213,76090.0606609
Ses01M_impro06_M018,8127.0,7725.71428571,46415.3469388
Ses01M_impro06_M019,7641.0,7530.2,9565.36
Ses01M_impro06_M020,7517.0,7475.0,1764.0
Ses01M_impro06_M021,7323.0,7265.25,1605.6875
Ses01M_impro06_M022,8382.0,7696.33333333,199801.555556
Ses01M_impro06_M023,7787.0,7622.4,9959.84
Ses01M_impro06_M024,7779.0,7419.75,38802.9375
Ses01M_impro06_M025,7297.0,7210.5,7482.25
Ses01M_impro06_M026,7520.0,7406.2,5388.56
Ses01M_impro06_M027,7683.0,7512.0,45609.0
Ses01M_impro06_M028,7636.0,7480.375,10198.484375
Ses01M_impro06_M029,7518.0,7298.25,42450.1875
Ses01M_impro06_M030,7650.0,7422.84615385,15440.8994083
Ses01M_impro07_F000,7039.0,7039.0,0.0
Ses01M_impro07_F010,7541.0,7503.5,1406.25
Ses01M_impro07_F012,7653.0,7268.28571429,59878.2040816
Ses01M_impro07_F020,7967.0,7506.125,58386.109375
Ses01M_impro07_F033,7521.0,7387.25,6967.1875
Ses01M_impro07_F034,7733.0,6991.4,104765.54
Ses01M_impro07_M006,7448.0,7076.5,35272.75
Ses01M_impro07_M011,7130.0,6995.83333333,11252.4722222
Ses01M_impro07_M013,7622.0,7063.13043478,138357.330813
Ses01M_impro07_M017,7217.0,7136.6,3952.24
Ses01M_impro07_M019,7258.0,7145.0,12769.0
Ses01M_impro07_M020,7245.0,7038.85714286,16506.6938776
Ses01M_impro07_M026,7365.0,7176.8,16284.56
Ses01M_impro07_M030,7492.0,7383.5,4569.25
Ses01M_impro07_M032,7205.0,6915.16666667,72746.4722222
Ses01M_impro07_M033,7372.0,7195.33333333,17549.5555556
Ses01M_script01_1_F004,7613.0,7401.0,27242.5
Ses01M_script01_1_F005,7873.0,7417.16666667,71065.1388889
Ses01M_script01_1_F006,7582.0,6790.25,386822.1875
Ses01M_script01_1_F008,7588.0,7166.8,95571.56
Ses01M_script01_1_F011,7784.0,7460.66666667,39695.2222222
Ses01M_script01_1_F014,7503.0,7371.66666667,8693.05555556
Ses01M_script01_1_F015,7572.0,7243.5,29143.9772727
Ses01M_script01_1_F016,7736.0,7328.30769231,87244.2130178
Ses01M_script01_1_F017,7342.0,7236.75,4385.1875
Ses01M_script01_1_F020,7960.0,7539.42857143,91482.8163265
Ses01M_script01_1_F023,7524.0,7234.86666667,25378.7822222
Ses01M_script01_1_F024,7799.0,7335.61538462,66659.9289941
Ses01M_script01_1_F025,7992.0,7509.42857143,98763.3877551
Ses01M_script01_1_F026,7524.0,7402.71428571,7848.7755102
Ses01M_script01_1_F029,7750.0,7391.0,59794.0
Ses01M_script01_1_F030,7420.0,7025.4,56139.04
Ses01M_script01_1_F031,8171.0,7546.55555556,183474.024691
Ses01M_script01_1_F032,7532.0,7322.84615385,45167.5147929
Ses01M_script01_1_F035,7355.0,7014.66666667,43773.8888889
Ses01M_script01_1_F036,7279.0,6964.81818182,67070.6942149
Ses01M_script01_1_F037,7370.0,6977.33333333,62186.5555556
Ses01M_script01_1_F039,7569.0,7231.6,74911.84
Ses01M_script01_1_F040,7547.0,6987.08695652,92032.6011342
Ses01M_script01_1_F041,7219.0,6891.6,123290.24
Ses01M_script01_1_F042,7918.0,7517.0,48074.2857143
Ses01M_script01_1_F043,7447.0,7318.5,13592.5833333
Ses01M_script01_1_M000,7519.0,7145.0,71016.6666667
Ses01M_script01_1_M002,7471.0,7244.25,25594.6875
Ses01M_script01_1_M003,7532.0,7106.33333333,80440.8888889
Ses01M_script01_1_M004,7601.0,7099.11111111,132817.209877
Ses01M_script01_1_M005,7504.0,7244.9,30985.09
Ses01M_script01_1_M006,7534.0,7236.5,50937.25
Ses01M_script01_1_M007,7499.0,7264.8,48512.96
Ses01M_script01_1_M017,7680.0,7354.28571429,70610.4897959
Ses01M_script01_1_M020,7603.0,7183.54166667,40797.6649306
Ses01M_script01_1_M021,7328.0,6957.66666667,57846.2222222
Ses01M_script01_1_M023,7441.0,7253.75,38659.6875
Ses01M_script01_1_M024,7578.0,7034.28571429,129605.061224
Ses01M_script01_1_M034,7590.0,7051.25,106071.9375
Ses01M_script01_1_M035,7563.0,7180.59090909,85978.4235537
Ses01M_script01_1_M037,7501.0,7246.2,50657.36
Ses01M_script01_1_M038,7408.0,7167.8,32209.76
Ses01M_script01_1_M040,7231.0,7132.25,10825.6875
Ses01M_script01_1_M041,7366.0,7111.2,72616.96
Ses01M_script01_1_M042,7424.0,7250.77777778,9333.95061728
Ses01M_script01_2_F000,8017.0,7657.4,68673.84
Ses01M_script01_2_F001,8189.0,7636.55555556,99202.2469136
Ses01M_script01_2_F004,7638.0,7272.0,57465.4285714
Ses01M_script01_2_F005,7400.0,6960.9375,109627.683594
Ses01M_script01_2_F009,7947.0,7310.44444444,124498.024691
Ses01M_script01_2_F011,7534.0,7124.4,81670.24
Ses01M_script01_2_F012,7647.0,7216.88235294,68738.2214533
Ses01M_script01_2_F013,7289.0,7065.0,11432.2222222
Ses01M_script01_2_M000,7312.0,7084.22222222,59067.0617284
Ses01M_script01_2_M001,7392.0,7096.28571429,33160.2040816
Ses01M_script01_2_M007,7306.0,7120.2,26125.76
Ses01M_script01_2_M015,7380.0,7102.88888889,23559.8765432
Ses01M_script01_2_M016,7536.0,7329.2,50690.76
Ses01M_script01_2_M017,7582.0,7401.25,27316.9375
Ses01M_script01_3_F000,8276.0,7564.14285714,205762.122449
Ses01M_script01_3_F001,7612.0,7498.2,4981.96
Ses01M_script01_3_F003,8112.0,7510.25,80093.8125
Ses01M_script01_3_F004,7970.0,7495.28571429,94019.3469388
Ses01M_script01_3_F005,7848.0,7364.8,76219.56
Ses01M_script01_3_F006,8094.0,7575.4,77416.84
Ses01M_script01_3_F008,7674.0,7368.11111111,95839.654321
Ses01M_script01_3_F012,8367.0,7946.33333333,135638.222222
Ses01M_script01_3_F016,7978.0,7485.53846154,57363.7869822
Ses01M_script01_3_F018,7984.0,7694.5,58726.25
Ses01M_script01_3_F019,8514.0,7840.28571429,138613.632653
Ses01M_script01_3_F021,8267.0,7615.0,168803.666667
Ses01M_script01_3_F022,8123.0,7532.71428571,112094.77551
Ses01M_script01_3_F023,7539.0,7322.75,19621.1875
Ses01M_script01_3_F024,7726.0,7539.4,18761.04
Ses01M_script01_3_F025,7321.0,7170.33333333,10123.2222222
Ses01M_script01_3_F026,8173.0,7608.83333333,102270.472222
Ses01M_script01_3_F030,7877.0,7534.33333333,61207.2222222
Ses01M_script01_3_M000,7498.0,7142.5,105852.916667
Ses01M_script01_3_M001,7468.0,7370.75,7673.6875
Ses01M_script01_3_M002,7462.0,7391.6,1469.84
Ses01M_script01_3_M004,7515.0,7362.0,11047.5
Ses01M_script01_3_M006,7449.0,7425.33333333,680.222222222
Ses01M_script01_3_M007,7448.0,7361.2,3454.96
Ses01M_script01_3_M009,7631.0,7458.6875,12709.7148438
Ses01M_script01_3_M014,7534.0,7489.75,662.1875
Ses01M_script01_3_M019,7466.0,7190.0,39917.2
Ses01M_script01_3_M020,7532.0,7201.0,45607.4285714
Ses01M_script01_3_M021,7608.0,7297.42857143,58201.9591837
Ses01M_script01_3_M022,7771.0,7363.05882353,53132.5259516
Ses01M_script01_3_M023,7609.0,7109.6,162447.44
Ses01M_script01_3_M024,7429.0,7229.33333333,22688.0
Ses01M_script01_3_M025,7610.0,7251.18181818,67815.9669421
Ses01M_script01_3_M026,7762.0,7388.4,43319.44
Ses01M_script01_3_M027,7595.0,7457.4,7214.64
Ses01M_script01_3_M028,7954.0,7384.37037037,47162.3072702
Ses01M_script01_3_M029,7483.0,7123.25,67497.4375
Ses01M_script01_3_M030,7679.0,7377.33333333,31809.5555556
Ses01M_script01_3_M031,7689.0,7202.6,112322.24
Ses01M_script01_3_M032,7900.0,7420.19148936,56009.218651
Ses01M_script01_3_M033,7747.0,7261.83333333,61438.25
Ses01M_script01_3_M034,7775.0,7245.39285714,64227.3813776
Ses01M_script01_3_M035,7544.0,7251.4375,27182.9960938
Ses01M_script01_3_M036,7794.0,7203.4375,107065.871094
Ses01M_script01_3_M037,7634.0,7326.625,31543.484375
Ses01M_script01_3_M038,7602.0,7256.19230769,62210.2322485
Ses01M_script01_3_M039,7626.0,7171.75,120556.5625
Ses01M_script01_3_M040,7670.0,7433.0,37273.7
Ses01M_script01_3_M041,7659.0,7503.16666667,7949.47222222
Ses01M_script01_3_M043,7488.0,7331.14285714,12885.8367347
Ses01M_script02_1_F005,7482.0,7230.0,29696.0
Ses01M_script02_1_F007,7451.0,7388.0,3969.0
Ses01M_script02_1_F008,7545.0,7450.66666667,7137.55555556
Ses01M_script02_1_F009,7562.0,7385.75,35667.1875
Ses01M_script02_1_F014,7623.0,7113.75,190893.6875
Ses01M_script02_1_F017,7507.0,7124.0,50886.2222222
Ses01M_script02_1_F021,7232.0,7227.5,20.25
Ses01M_script02_1_F022,7751.0,7159.5,65875.8928571
Ses01M_script02_1_F023,7816.0,7532.75,76691.6875
Ses01M_script02_1_M007,7631.0,7264.625,69016.734375
Ses01M_script02_1_M009,7329.0,7098.0,29628.6666667
Ses01M_script02_1_M010,7236.0,6927.07692308,49101.4556213
Ses01M_script02_1_M011,7574.0,7144.4,122052.84
Ses01M_script02_1_M022,7267.0,7226.0,1148.66666667
Ses01M_script02_1_M023,7479.0,7346.2,6147.76
Ses01M_script02_1_M028,7653.0,7073.15789474,101776.869806
Ses01M_script02_1_M030,7324.0,7227.0,8018.0
Ses01M_script02_1_M037,7429.0,7204.5,29205.25
Ses01M_script02_1_M039,7570.0,7237.69565217,54602.2117202
Ses01M_script02_2_F000,7610.0,7303.25,106371.6875
Ses01M_script02_2_F010,7310.0,6910.64285714,49552.9438776
Ses01M_script02_2_F011,7576.0,7222.0,73875.3333333
Ses01M_script02_2_F013,7356.0,7023.55555556,40078.691358
Ses01M_script02_2_F014,7412.0,7062.5,40129.5833333
Ses01M_script02_2_F015,7438.0,6959.66666667,57778.8888889
Ses01M_script02_2_F016,7582.0,6877.22727273,172182.902893
Ses01M_script02_2_F019,7833.0,7437.58823529,44631.5363322
Ses01M_script02_2_F022,8033.0,7636.73684211,72300.299169
Ses01M_script02_2_F024,8175.0,7588.23076923,69043.408284
Ses01M_script02_2_F025,7602.0,7449.75,16817.1875
Ses01M_script02_2_F026,7412.0,7353.66666667,3905.55555556
Ses01M_script02_2_F030,7307.0,7186.28571429,9600.20408163
Ses01M_script02_2_F031,7897.0,7334.1,102429.29
Ses01M_script02_2_F032,7456.0,7051.07142857,89813.7806122
Ses01M_script02_2_F033,7729.0,7439.0,53432.0
Ses01M_script02_2_F034,8373.0,7245.34782609,363461.444234
Ses01M_script02_2_F035,8665.0,7640.63636364,315214.413223
Ses01M_script02_2_F036,7946.0,7230.375,121234.734375
Ses01M_script02_2_F037,7611.0,7502.66666667,23256.2222222
Ses01M_script02_2_F040,7677.0,7217.85714286,83315.2653061
Ses01M_script02_2_F044,7640.0,7411.25,18790.9375
Ses01M_script02_2_F045,7924.0,7553.33333333,30207.2888889
Ses01M_script02_2_F046,8457.0,7689.8,273054.16
Ses01M_script02_2_F047,7587.0,7350.5,21956.25
Ses01M_script02_2_M008,7514.0,7310.4,14543.44
Ses01M_script02_2_M013,7333.0,7064.25,87560.1875
Ses01M_script02_2_M019,7689.0,7255.3125,93375.0898438
Ses01M_script02_2_M020,7589.0,7235.42105263,50815.5069252
Ses01M_script02_2_M021,7432.0,7255.0,9967.55555556
Ses01M_script02_2_M022,7735.0,7465.33333333,25164.2222222
Ses01M_script02_2_M023,7614.0,7244.03703704,64199.0727023
Ses01M_script02_2_M025,7551.0,7271.5,36404.0
Ses01M_script02_2_M027,7535.0,7247.0,41950.4
Ses01M_script02_2_M028,7535.0,7257.6,52669.84
Ses01M_script02_2_M029,7508.0,7256.625,15205.734375
Ses01M_script02_2_M030,7684.0,7474.88888889,18889.8765432
Ses01M_script02_2_M033,7486.0,7100.69230769,47454.3668639
Ses01M_script02_2_M035,7606.0,7199.17857143,83597.7895408
Ses01M_script02_2_M037,7596.0,7135.0,85379.3793103
Ses01M_script02_2_M038,7732.0,7275.28571429,84946.4897959
Ses01M_script02_2_M039,6996.0,6960.0,1296.0
Ses01M_script02_2_M040,7546.0,7395.0,26500.6666667
Ses01M_script02_2_M041,7611.0,7461.83333333,15834.1388889
Ses01M_script02_2_M042,7474.0,7338.66666667,10465.2222222
Ses01M_script02_2_M043,7593.0,7346.375,56772.984375
Ses01M_script02_2_M044,7837.0,7559.0,20290.1538462
Ses01M_script02_2_M045,7632.0,7578.66666667,1838.88888889
Ses01M_script02_2_M049,7584.0,7105.71428571,109247.346939
Ses01M_script02_2_M050,7421.0,7191.25,31558.1875
Ses01M_script02_2_M051,7624.0,7355.44444444,32798.9135802
Ses01M_script02_2_M052,7445.0,6839.6,229895.44
Ses01M_script02_2_M053,7634.0,7342.08333333,51730.4097222
Ses01M_script02_2_M054,7584.0,7320.6,31421.84
Ses01M_script03_1_F003,7678.0,7242.6,69519.84
Ses01M_script03_1_F004,7975.0,7522.0,62532.0
Ses01M_script03_1_F008,7613.0,7468.6,8195.84
Ses01M_script03_1_F009,7723.0,7354.71428571,80511.0612245
Ses01M_script03_1_F010,7714.0,7608.5,11130.25
Ses01M_script03_1_F011,7983.0,7892.0,8281.0
Ses01M_script03_1_F014,7701.0,7496.8,34766.96
Ses01M_script03_1_F015,8017.0,7277.28571429,248497.918367
Ses01M_script03_1_F017,8027.0,7451.42857143,75421.3877551
Ses01M_script03_1_F018,7844.0,7067.58333333,284049.909722
Ses01M_script03_1_F019,7541.0,7301.83333333,39065.4722222
Ses01M_script03_1_F021,7516.0,7064.33333333,107148.888889
Ses01M_script03_1_F024,7801.0,7482.8,62998.96
Ses01M_script03_1_F030,8501.0,7630.66666667,302190.888889
Ses01M_script03_1_F034,8250.0,7756.5,122382.583333
Ses01M_script03_1_F036,7615.0,7267.33333333,84257.3333333
Ses01M_script03_1_F037,6996.0,6765.66666667,42706.2222222
Ses01M_script03_1_F038,7572.0,7386.0,34130.8
Ses01M_script03_1_F039,7749.0,7265.2,92675.76
Ses01M_script03_1_F040,7735.0,7187.4,105001.84
Ses01M_script03_1_M004,7339.0,6948.25,90201.6875
Ses01M_script03_1_M010,7026.0,6729.6,30495.44
Ses01M_script03_1_M011,7413.0,7396.5,272.25
Ses01M_script03_1_M012,6802.0,6634.0,45794.6666667
Ses01M_script03_1_M013,7387.0,7229.0,11641.8181818
Ses01M_script03_1_M014,7470.0,7366.25,7940.6875
Ses01M_script03_1_M016,7485.0,7126.41666667,35662.7430556
Ses01M_script03_1_M017,7107.0,6719.28571429,35419.0612245
Ses01M_script03_1_M019,7406.0,6998.66666667,80641.8888889
Ses01M_script03_1_M021,7375.0,7069.8,44210.96
Ses01M_script03_1_M022,7340.0,7229.8,9437.36
Ses01M_script03_1_M030,7307.0,7009.28571429,27402.7755102
Ses01M_script03_1_M031,7660.0,7279.11764706,59630.6920415
Ses01M_script03_1_M033,7506.0,7229.0,39040.6666667
