session,averageAmplitude
Ses01F_script02_2_F037,667.9794684149007
Ses01F_script02_2_F038,370.94081414518377
Ses01F_script02_2_F039,195.9218026183283
Ses01F_script02_2_F040,211.63973422093198
Ses01F_script02_2_F041,185.24992209064197
Ses01F_script02_2_F042,237.75787520064205
Ses01F_script02_2_F043,469.9700614416793
Ses01F_script02_2_F044,154.5649424782647
Ses01F_script02_2_F045,111.78235902460266
Ses01F_script02_2_F046,127.82002773375595
Ses01F_script02_2_F047,75.72301784312478
Ses01F_script02_2_M000,500.1328113965173
Ses01F_script02_2_M001,655.5637695637696
Ses01F_script02_2_M002,442.99693061645604
Ses01F_script02_2_M003,524.9874252136752
Ses01F_script02_2_M004,968.7086397058823
Ses01F_script02_2_M005,268.80298145868744
Ses01F_script02_2_M006,374.3553642540299
Ses01F_script02_2_M007,625.9482791560905
Ses01F_script02_2_M008,1623.3247379454926
Ses01F_script02_2_M009,875.5058993133275
Ses01F_script02_2_M010,954.1812774122807
Ses01F_script02_2_M011,882.9693879436162
Ses01F_script02_2_M012,501.41508899676376
Ses01F_script02_2_M013,559.4193411204354
Ses01F_script02_2_M014,508.7894928932055
Ses01F_script02_2_M015,535.3601171958959
Ses01F_script02_2_M016,743.1420011192837
Ses01F_script02_2_M017,542.2658966772872
Ses01F_script02_2_M018,146.9402405388671
Ses01F_script02_2_M019,587.3193924680246
Ses01F_script02_2_M020,363.9612903932283
Ses01F_script02_2_M021,91.18680279129195
Ses01F_script02_2_M022,165.698823968204
Ses01F_script02_2_M023,270.07681750036954
Ses01F_script02_2_M024,279.04177055227296
Ses01F_script02_2_M025,231.62775013365135
Ses01F_script02_2_M026,248.36901293738057
Ses01F_script02_2_M027,167.23475409021455
Ses01F_script02_2_M028,242.15325520514764
Ses01F_script02_2_M029,561.4549056347396
Ses01F_script02_2_M030,1125.6503050854392
Ses01F_script02_2_M031,1252.6604974489796
Ses01F_script02_2_M032,1160.6906777656907
Ses01F_script02_2_M033,200.7102832703155
Ses01F_script02_2_M034,94.83296632124352
Ses01F_script02_2_M035,102.67061217268224
Ses01F_script02_2_M036,123.53134112603743
Ses01F_script02_2_M037,197.43216199861686
Ses01F_script02_2_M038,297.7808415244008
Ses01F_script02_2_M039,127.21979947072198
Ses01F_script02_2_M040,181.8165451377686
Ses01F_script02_2_M041,303.3789772645358
Ses01F_script02_2_M042,479.5712000469628
Ses01F_script02_2_M043,80.7991710121674
Ses01F_script02_2_M044,491.5915969693988
Ses01F_script02_2_M045,225.79460227272727
Ses01F_script02_2_M046,85.91654267103131
Ses01F_script02_2_M047,164.38052927545644
Ses01F_script02_2_M048,84.84822321428571
Ses01F_script02_2_M049,78.22500502916918
Ses01F_script03_1_F000,226.4906970046083
Ses01F_script03_1_F001,421.03675503095974
Ses01F_script03_1_F002,572.9759525402965
Ses01F_script03_1_F003,282.8837542087542
Ses01F_script03_1_F004,287.15213567839197
Ses01F_script03_1_F005,1856.7657338266406
Ses01F_script03_1_F006,817.3718027772982
Ses01F_script03_1_F007,384.36310967778763
Ses01F_script03_1_F008,619.7353033145716
Ses01F_script03_1_F009,561.5744890371591
Ses01F_script03_1_F010,526.9845104869191
Ses01F_script03_1_F011,2727.7506926121373
Ses01F_script03_1_F012,293.48624532258725
Ses01F_script03_1_F013,383.46100472834655
Ses01F_script03_1_F014,334.58241011705684
Ses01F_script03_1_F015,360.71020505864516
Ses01F_script03_1_F016,564.028443766347
Ses01F_script03_1_F017,466.09143800813007
Ses01F_script03_1_F018,960.0762954545454
Ses01F_script03_1_F019,246.80538748776934
Ses01F_script03_1_F020,857.8338405272998
Ses01F_script03_1_F021,703.6657319743538
Ses01F_script03_1_F022,436.1107130916559
Ses01F_script03_1_F023,491.1218131012142
Ses01F_script03_1_F024,3309.899654832347
Ses01F_script03_1_F025,1473.87725
Ses01F_script03_1_F026,352.16768906687656
Ses01F_script03_1_F027,2169.158783436214
Ses01F_script03_1_F028,788.0289548022599
Ses01F_script03_1_F029,1493.1302013216693
Ses01F_script03_1_F030,721.293332172702
Ses01F_script03_1_F031,285.10776819497846
Ses01F_script03_1_M000,134.2951188076275
Ses01F_script03_1_M001,127.67565064982307
Ses01F_script03_1_M002,159.90622759856632
Ses01F_script03_1_M003,471.7675809177174
Ses01F_script03_1_M004,444.3853270609319
Ses01F_script03_1_M005,209.5094219924812
Ses01F_script03_1_M006,457.278226788344
Ses01F_script03_1_M007,1259.7902689243028
Ses01F_script03_1_M008,1308.2815724173959
Ses01F_script03_1_M009,440.9482012195122
Ses01F_script03_1_M010,888.6531145557891
Ses01F_script03_1_M011,405.39470394652926
Ses01F_script03_1_M012,577.1121331828442
Ses01F_script03_1_M013,2121.0506717003336
Ses01F_script03_1_M014,526.1192827442827
Ses01F_script03_1_M015,1024.907729076479
Ses01F_script03_1_M016,778.3543307861014
Ses01F_script03_1_M017,474.94856927710845
Ses01F_script03_1_M018,188.99331001200113
Ses01F_script03_1_M019,455.1658052884615
Ses01F_script03_1_M020,674.0257010638102
Ses01F_script03_1_M021,454.79213826140045
Ses01F_script03_1_M022,640.1500936059908
Ses01F_script03_1_M023,537.3431759656652
Ses01F_script03_1_M024,1240.5961988289573
Ses01F_script03_1_M025,716.1212493506707
Ses01F_script03_1_M026,807.7511453365354
Ses01F_script03_1_M027,984.0456830158087
Ses01F_script03_1_M028,1113.1562109375
Ses01F_script03_1_M029,1805.5854360263236
Ses01F_script03_1_M030,792.3602163461538
Ses01F_script03_1_M031,707.3650137406065
Ses01F_script03_1_M032,321.6497964169381
Ses01F_script03_1_M033,1433.077274389822
Ses01F_script03_1_M034,1266.3420667447306
Ses01F_script03_1_M035,498.5882725564307
Ses01F_script03_1_M036,1853.2709029293649
Ses01F_script03_1_M037,1130.5915264720436
Ses01F_script03_1_M038,613.8265076754386
Ses01F_script03_2_F000,408.04625
Ses01F_script03_2_F001,678.5205466830466
Ses01F_script03_2_F002,1070.0184885223907
Ses01F_script03_2_F003,865.3302821828358
Ses01F_script03_2_F004,1150.6546864456466
Ses01F_script03_2_F005,404.2527445493404
Ses01F_script03_2_F006,367.3046383103188
Ses01F_script03_2_F007,976.0561392081142
Ses01F_script03_2_F008,353.43674535603714
Ses01F_script03_2_F009,241.27172072094845
Ses01F_script03_2_F010,562.0679987500868
Ses01F_script03_2_F011,646.4023614517939
Ses01F_script03_2_F012,381.488179549098
Ses01F_script03_2_F013,129.92993745489537
Ses01F_script03_2_F014,530.571875
Ses01F_script03_2_F015,414.4704597201932
Ses01F_script03_2_F016,971.6837375236591
Ses01F_script03_2_F017,204.65302447120308
Ses01F_script03_2_F018,152.37667719691567
Ses01F_script03_2_F019,1057.9606282271945
Ses01F_script03_2_F020,577.4360857664234
Ses01F_script03_2_F021,4145.81810442887
Ses01F_script03_2_F022,2876.0713657643955
Ses01F_script03_2_F023,2499.890482435336
Ses01F_script03_2_F024,675.7497521516113
Ses01F_script03_2_F025,1138.7684194535473
Ses01F_script03_2_F026,724.9888354700855
Ses01F_script03_2_F027,464.8037876632205
Ses01F_script03_2_F028,2519.825931830259
Ses01F_script03_2_F029,1509.7259836065573
Ses01F_script03_2_F030,500.9536465606559
Ses01F_script03_2_F031,392.4232789746573
Ses01F_script03_2_F032,642.3685261389369
Ses01F_script03_2_F033,277.7531033283332
Ses01F_script03_2_F034,274.8605740704114
Ses01F_script03_2_F035,428.38998412698413
Ses01F_script03_2_F036,4762.279043594589
Ses01F_script03_2_F037,6352.988810318903
Ses01F_script03_2_F038,321.36453184944526
Ses01F_script03_2_F039,257.10015703517587
Ses01F_script03_2_F040,7635.2859061313075
Ses01F_script03_2_M000,868.6851625020415
Ses01F_script03_2_M001,633.6061662743731
Ses01F_script03_2_M002,491.5430870874299
Ses01F_script03_2_M003,544.328310221007
Ses01F_script03_2_M004,1053.6709219858155
Ses01F_script03_2_M005,997.4784137577002
Ses01F_script03_2_M006,181.42105446927374
Ses01F_script03_2_M007,291.211906994638
Ses01F_script03_2_M008,378.7725516158335
Ses01F_script03_2_M009,468.2153976204822
Ses01F_script03_2_M010,310.1434977578475
Ses01F_script03_2_M011,1077.8719933548946
Ses01F_script03_2_M012,538.6435060975609
Ses01F_script03_2_M013,506.1562771708313
Ses01F_script03_2_M014,1134.6810277777777
Ses01F_script03_2_M015,153.23635102761315
Ses01F_script03_2_M016,402.47646411313644
Ses01F_script03_2_M017,190.39136738572464
Ses01F_script03_2_M018,401.88040995116637
Ses01F_script03_2_M019,243.44247262773723
Ses01F_script03_2_M020,995.6381385068762
Ses01F_script03_2_M021,1001.3424901611419
Ses01F_script03_2_M022,1726.01875
Ses01F_script03_2_M023,3242.179116263441
Ses01F_script03_2_M024,3235.7052598039218
Ses01F_script03_2_M025,2199.7862472160355
Ses01F_script03_2_M026,2718.5516583464405
Ses01F_script03_2_M027,1377.9852509486648
Ses01F_script03_2_M028,1759.8104457964946
Ses01F_script03_2_M029,837.4080278673592
Ses01F_script03_2_M030,794.0135977641621
Ses01F_script03_2_M031,210.30123982099627
Ses01F_script03_2_M032,232.6806882960012
Ses01F_script03_2_M033,604.503543363495
Ses01F_script03_2_M034,1077.0778520849724
Ses01F_script03_2_M035,4025.5504268943437
Ses01F_script03_2_M036,2843.689396602226
Ses01F_script03_2_M037,6846.183275285595
Ses01F_script03_2_M038,212.4612594092929
Ses01F_script03_2_M039,409.41005058739916
Ses01F_script03_2_M040,8354.64483984375
Ses01M_impro01_F000,1790.7801324013462
Ses01M_impro01_F001,1415.0203963414633
Ses01M_impro01_F002,1550.0207728907972
Ses01M_impro01_F003,609.6873051788795
Ses01M_impro01_F004,1054.6459465020575
Ses01M_impro01_F005,595.8820343137255
Ses01M_impro01_F006,1613.1704125105232
Ses01M_impro01_F007,2238.4734004641896
Ses01M_impro01_F008,2821.655329898287
Ses01M_impro01_F009,1700.6971154927044
Ses01M_impro01_F010,1216.8867539218415
Ses01M_impro01_F011,3137.988714951243
Ses01M_impro01_F012,1570.7116558441558
Ses01M_impro01_F013,748.4269976167993
Ses01M_impro01_F014,836.75449827339
Ses01M_impro01_F015,2670.23313470398
Ses01M_impro01_F016,1265.2552800359492
Ses01M_impro01_F017,1653.8672209527833
Ses01M_impro01_F018,3215.51109006734
Ses01M_impro01_F019,3993.145429362881
Ses01M_impro01_F020,3109.930198948949
Ses01M_impro01_F021,4020.260941475827
Ses01M_impro01_F022,5130.264746636732
Ses01M_impro01_F023,1140.8420588235294
Ses01M_impro01_F024,1290.0696813077661
Ses01M_impro01_F025,950.3682033527697
Ses01M_impro01_F026,1733.4977495366693
Ses01M_impro01_F027,1820.4922018348625
Ses01M_impro01_F028,2892.3348623853212
Ses01M_impro01_F029,3068.6051515151516
Ses01M_impro01_F030,879.3959090909091
Ses01M_impro01_M000,784.0859314346422
Ses01M_impro01_M001,1148.9966580780122
Ses01M_impro01_M002,1280.56301372616
Ses01M_impro01_M003,228.26588371682755
Ses01M_impro01_M004,160.18022393093216
Ses01M_impro01_M005,535.5751712294575
Ses01M_impro01_M006,1109.267474796481
Ses01M_impro01_M007,769.1328006701247
Ses01M_impro01_M008,1421.34125
Ses01M_impro01_M009,1898.941184086629
Ses01M_impro01_M010,636.5865029983952
Ses01M_impro01_M011,1456.5448914253898
Ses01M_impro01_M012,1776.3896538461538
Ses01M_impro01_M013,567.32107128174
Ses01M_impro01_M014,518.3196504237288
Ses01M_impro01_M015,1877.762800802139
Ses01M_impro01_M016,216.06427915518825
Ses01M_impro01_M017,1430.7941163003663
Ses01M_impro01_M018,2537.1966159611993
Ses01M_impro01_M019,2313.887951030928
Ses01M_impro01_M020,5020.9887430939225
Ses01M_impro01_M021,2496.797725140713
Ses01M_impro01_M022,2056.540739051095
Ses01M_impro01_M023,1813.3268114330888
Ses01M_impro01_M024,3127.457435653003
Ses01M_impro01_M025,6511.130065957884
Ses01M_impro01_M026,700.177117384844
Ses01M_impro01_M027,1068.0171356421356
Ses01M_impro01_M028,570.5676041666667
Ses01M_impro01_M029,1441.0953535669587
Ses01M_impro01_M030,2808.6699592611194
Ses01M_impro01_M031,3003.880009363296
Ses01M_impro01_M032,3220.2807200626144
Ses01M_impro01_M033,2784.006905116741
Ses01M_impro02_F000,169.20226352594773
Ses01M_impro02_F001,284.62015503875966
Ses01M_impro02_F002,833.8182238389035
Ses01M_impro02_F003,441.99283203125
Ses01M_impro02_F004,997.9709570957095
Ses01M_impro02_F005,1327.6101806424933
Ses01M_impro02_F006,343.26175
Ses01M_impro02_F007,445.9706863156213
Ses01M_impro02_F008,109.65255200355749
Ses01M_impro02_F009,278.46757575757573
Ses01M_impro02_F010,321.3549914683947
Ses01M_impro02_F011,288.0144095738185
Ses01M_impro02_F012,227.48780021312058
Ses01M_impro02_F013,228.97366030881017
Ses01M_impro02_F014,231.95967220185466
Ses01M_impro02_F015,174.9807151653152
Ses01M_impro02_F016,195.25688374125875
Ses01M_impro02_F017,329.5538278571338
Ses01M_impro02_F018,426.130640560166
Ses01M_impro02_F019,140.85334932795334
Ses01M_impro02_F020,186.27651748971192
Ses01M_impro02_F021,121.88959437625783
Ses01M_impro02_M000,201.8996744150829
Ses01M_impro02_M001,124.30299705779684
Ses01M_impro02_M002,146.52502906976744
Ses01M_impro02_M003,203.7093855751744
Ses01M_impro02_M004,322.2711397058824
Ses01M_impro02_M005,657.7081063553826
Ses01M_impro02_M006,182.14142267988422
Ses01M_impro02_M007,365.28766349518406
Ses01M_impro02_M008,150.34978777655124
Ses01M_impro02_M009,239.90076988879383
Ses01M_impro02_M010,151.5901119402985
Ses01M_impro02_M011,150.73484091349812
Ses01M_impro02_M012,117.55657638580553
Ses01M_impro02_M013,125.03988700564972
Ses01M_impro02_M014,118.61010191846523
Ses01M_impro02_M015,114.76987321668173
Ses01M_impro02_M016,149.51051410185224
Ses01M_impro02_M017,203.0340101047904
Ses01M_impro02_M018,115.5995023413468
Ses01M_impro02_M019,142.55116390560912
Ses01M_impro02_M020,105.15637489107245
Ses01M_impro02_M021,174.41977094034144
Ses01M_impro02_M022,169.2405193236715
Ses01M_impro02_M023,268.291843220339
Ses01M_impro02_M024,117.39656593406593
Ses01M_impro02_M025,127.92168167555295
Ses01M_impro03_F000,319.67775538782064
Ses01M_impro03_F001,242.05949900673482
Ses01M_impro03_F002,290.57808244053024
Ses01M_impro03_F003,501.17954911433173
Ses01M_impro03_F004,1429.4612127045236
Ses01M_impro03_F005,3892.4140639221905
Ses01M_impro03_F006,3099.0683065595717
Ses01M_impro03_F007,7800.878536374134
Ses01M_impro03_F008,2695.6188802083334
Ses01M_impro03_F009,1351.629163288605
Ses01M_impro03_F010,3104.4979708342753
Ses01M_impro03_F011,2772.2319928082675
Ses01M_impro03_F012,1675.6039694478843
Ses01M_impro03_F013,1923.5285765895953
Ses01M_impro03_F014,3817.211794704653
Ses01M_impro03_F015,4461.177930112336
Ses01M_impro03_F016,1282.8145279819107
Ses01M_impro03_F017,282.8517182130584
Ses01M_impro03_F018,199.33086958678507
Ses01M_impro03_F019,1401.965114265928
Ses01M_impro03_F020,512.4353383194634
Ses01M_impro03_F021,789.8495724074435
Ses01M_impro03_F022,1438.0914644652955
Ses01M_impro03_F023,2288.462532133676
Ses01M_impro03_F024,817.0520833333334
Ses01M_impro03_F025,983.486462585034
Ses01M_impro03_F026,1430.0168323142661
Ses01M_impro03_M000,347.618338502332
Ses01M_impro03_M001,412.43480792309794
Ses01M_impro03_M002,202.667236328125
Ses01M_impro03_M003,566.5977666204986
Ses01M_impro03_M004,1078.4920389581464
Ses01M_impro03_M005,3145.222467518907
Ses01M_impro03_M006,1949.1652261306533
Ses01M_impro03_M007,5635.667893597278
Ses01M_impro03_M008,1875.499162103866
Ses01M_impro03_M009,736.6246019297495
Ses01M_impro03_M010,2901.5392723880595
Ses01M_impro03_M011,1962.9950053221976
Ses01M_impro03_M012,1831.8471656976744
Ses01M_impro03_M013,1019.6747096399536
Ses01M_impro03_M014,1013.0506709039548
Ses01M_impro03_M015,366.4173511904762
Ses01M_impro03_M016,5001.817032442748
Ses01M_impro03_M017,982.9955372903795
Ses01M_impro03_M018,211.58192073170733
Ses01M_impro03_M019,756.4717670596406
Ses01M_impro03_M020,927.5285309667673
Ses01M_impro03_M021,721.234309352518
Ses01M_impro03_M022,1656.7165114807738
Ses01M_impro03_M023,751.129997246696
Ses01M_impro03_M024,1149.137714041096
Ses01M_impro03_M025,774.2003804347826
Ses01M_impro04_F000,448.30732849449777
Ses01M_impro04_F001,214.27388019427954
Ses01M_impro04_F002,289.9913700107875
Ses01M_impro04_F003,278.32284703870664
Ses01M_impro04_F004,285.7625227272727
Ses01M_impro04_F005,623.9523863636364
Ses01M_impro04_F006,507.1731617333245
Ses01M_impro04_F007,598.590485513658
Ses01M_impro04_F008,407.16566636520594
Ses01M_impro04_F009,492.6407834101382
Ses01M_impro04_F010,499.76540553138597
Ses01M_impro04_F011,571.6243109831345
Ses01M_impro04_F012,200.7231843575419
Ses01M_impro04_F013,561.0304037649871
Ses01M_impro04_F014,453.2229496387635
Ses01M_impro04_F015,573.7522203947368
Ses01M_impro04_F016,275.8181208053691
Ses01M_impro04_F017,1113.8261934673367
Ses01M_impro04_F018,853.0542813638501
Ses01M_impro04_F019,443.17132262051916
Ses01M_impro04_F020,405.2847951680672
Ses01M_impro04_F021,373.3030585106383
Ses01M_impro04_F022,488.03759433829265
Ses01M_impro04_F023,146.90978751513816
Ses01M_impro04_F024,655.67968
Ses01M_impro04_F025,411.96913520708347
Ses01M_impro04_M000,148.6391371632505
Ses01M_impro04_M001,428.06984150717705
Ses01M_impro04_M002,136.77871517708058
Ses01M_impro04_M003,560.3710200841249
Ses01M_impro04_M004,525.027443992104
Ses01M_impro04_M005,743.0346409090909
Ses01M_impro04_M006,924.334670781893
Ses01M_impro04_M007,848.3079145728643
Ses01M_impro04_M008,1836.9126509661835
Ses01M_impro04_M009,1469.875857400722
Ses01M_impro04_M010,499.31017946572086
Ses01M_impro04_M011,641.012325
Ses01M_impro04_M012,425.61933354401486
Ses01M_impro04_M013,371.0677530751448
Ses01M_impro04_M014,188.532958984375
Ses01M_impro04_M015,1059.1880383979685
Ses01M_impro04_M016,653.0674608441731
Ses01M_impro04_M017,661.0346869403121
Ses01M_impro04_M018,1643.5740471576228
Ses01M_impro04_M019,1948.1154985549133
Ses01M_impro04_M020,328.805980861244
Ses01M_impro04_M021,210.3163780120482
Ses01M_impro04_M022,125.77255244755244
Ses01M_impro04_M023,1343.5639873869586
Ses01M_impro04_M024,970.2980014025245
Ses01M_impro04_M025,99.24199026146732
Ses01M_impro05_F000,760.2975624619135
Ses01M_impro05_F001,993.2333073893252
Ses01M_impro05_F002,1147.1377239143146
Ses01M_impro05_F003,878.9832840738408
Ses01M_impro05_F004,1313.556150802814
Ses01M_impro05_F005,496.5896416083916
Ses01M_impro05_F006,637.5017060964514
Ses01M_impro05_F007,1058.1602323503128
Ses01M_impro05_F008,1467.0209798994974
Ses01M_impro05_F009,1871.8438910205361
Ses01M_impro05_F010,1224.7544054054054
Ses01M_impro05_F011,1342.0843235294117
Ses01M_impro05_F012,1707.121315933994
Ses01M_impro05_F013,1201.181268509378
Ses01M_impro05_F014,1951.9169797687862
Ses01M_impro05_F015,2591.1220416666665
Ses01M_impro05_F016,965.9090592334495
Ses01M_impro05_F017,626.3288316027152
Ses01M_impro05_F018,357.0269561068702
Ses01M_impro05_F019,870.5917692307693
Ses01M_impro05_F020,791.4894018510569
Ses01M_impro05_F021,799.86572265625
Ses01M_impro05_F022,179.9368638878331
Ses01M_impro05_F023,170.27157853810263
Ses01M_impro05_F024,823.3968264248705
Ses01M_impro05_F025,440.20175928321464
Ses01M_impro05_F026,521.6888505109068
Ses01M_impro05_F027,243.9116884221268
Ses01M_impro05_F028,208.00459572903583
Ses01M_impro05_F029,447.3513444767442
Ses01M_impro05_F030,830.477229284869
Ses01M_impro05_F031,866.2938
Ses01M_impro05_F032,843.6073549625249
Ses01M_impro05_F033,728.8823678861788
Ses01M_impro05_F034,860.2369646182495
Ses01M_impro05_F035,569.0944460441403
Ses01M_impro05_F036,1392.6326301844492
Ses01M_impro05_F037,1094.4770657363201
Ses01M_impro05_M000,1695.4225581289254
Ses01M_impro05_M001,2934.2510221962616
Ses01M_impro05_M002,1126.1920302164312
Ses01M_impro05_M003,2921.6950460189746
Ses01M_impro05_M004,1357.5974578980347
Ses01M_impro05_M005,2858.3532377049182
Ses01M_impro05_M006,4359.239677297813
Ses01M_impro05_M007,3836.6474808169246
Ses01M_impro05_M008,2187.303198587127
Ses01M_impro05_M009,695.8167449807775
Ses01M_impro05_M010,1511.0202275413712
Ses01M_impro05_M011,3579.6872981920733
Ses01M_impro05_M012,5984.845719982161
Ses01M_impro05_M013,5725.573397771245
Ses01M_impro05_M014,2655.8511394101874
Ses01M_impro05_M015,191.3467693236715
Ses01M_impro05_M016,851.4778871391076
Ses01M_impro05_M017,632.9771167048054
