session,maxAmplitude
Ses01F_script01_3\Ses01F_script01_3_M023,3507
Ses01F_script01_3\Ses01F_script01_3_M024,2997
Ses01F_script01_3\Ses01F_script01_3_M025,4621
Ses01F_script01_3\Ses01F_script01_3_M026,3379
Ses01F_script01_3\Ses01F_script01_3_M027,2187
Ses01F_script01_3\Ses01F_script01_3_M028,4824
Ses01F_script01_3\Ses01F_script01_3_M029,6998
Ses01F_script01_3\Ses01F_script01_3_M030,6268
Ses01F_script01_3\Ses01F_script01_3_M031,7675
Ses01F_script01_3\Ses01F_script01_3_M032,7703
Ses01F_script01_3\Ses01F_script01_3_M033,8020
Ses01F_script01_3\Ses01F_script01_3_M034,9664
Ses01F_script01_3\Ses01F_script01_3_M035,13170
Ses01F_script01_3\Ses01F_script01_3_M036,4948
Ses01F_script01_3\Ses01F_script01_3_M037,3641
Ses01F_script01_3\Ses01F_script01_3_M038,5615
Ses01F_script02_1\Ses01F_script02_1_F000,4100
Ses01F_script02_1\Ses01F_script02_1_F001,1078
Ses01F_script02_1\Ses01F_script02_1_F002,6115
Ses01F_script02_1\Ses01F_script02_1_F003,9959
Ses01F_script02_1\Ses01F_script02_1_F004,6012
Ses01F_script02_1\Ses01F_script02_1_F005,12779
Ses01F_script02_1\Ses01F_script02_1_F006,13105
Ses01F_script02_1\Ses01F_script02_1_F007,11352
Ses01F_script02_1\Ses01F_script02_1_F008,3498
Ses01F_script02_1\Ses01F_script02_1_F009,10230
Ses01F_script02_1\Ses01F_script02_1_F010,2208
Ses01F_script02_1\Ses01F_script02_1_F011,9440
Ses01F_script02_1\Ses01F_script02_1_F012,7344
Ses01F_script02_1\Ses01F_script02_1_F013,11786
Ses01F_script02_1\Ses01F_script02_1_F014,12765
Ses01F_script02_1\Ses01F_script02_1_F015,4128
Ses01F_script02_1\Ses01F_script02_1_F016,5695
Ses01F_script02_1\Ses01F_script02_1_F017,21303
Ses01F_script02_1\Ses01F_script02_1_F018,11537
Ses01F_script02_1\Ses01F_script02_1_F019,2801
Ses01F_script02_1\Ses01F_script02_1_F020,1414
Ses01F_script02_1\Ses01F_script02_1_F021,4448
Ses01F_script02_1\Ses01F_script02_1_F022,10878
Ses01F_script02_1\Ses01F_script02_1_F023,7739
Ses01F_script02_1\Ses01F_script02_1_F024,3509
Ses01F_script02_1\Ses01F_script02_1_F025,4011
Ses01F_script02_1\Ses01F_script02_1_M000,22327
Ses01F_script02_1\Ses01F_script02_1_M001,13523
Ses01F_script02_1\Ses01F_script02_1_M002,32767
Ses01F_script02_1\Ses01F_script02_1_M003,11399
Ses01F_script02_1\Ses01F_script02_1_M004,25797
Ses01F_script02_1\Ses01F_script02_1_M005,28222
Ses01F_script02_1\Ses01F_script02_1_M006,16952
Ses01F_script02_1\Ses01F_script02_1_M007,16702
Ses01F_script02_1\Ses01F_script02_1_M008,3633
Ses01F_script02_1\Ses01F_script02_1_M009,7442
Ses01F_script02_1\Ses01F_script02_1_M010,12389
Ses01F_script02_1\Ses01F_script02_1_M011,11238
Ses01F_script02_1\Ses01F_script02_1_M012,7560
Ses01F_script02_1\Ses01F_script02_1_M013,8518
Ses01F_script02_1\Ses01F_script02_1_M014,8430
Ses01F_script02_1\Ses01F_script02_1_M015,8448
Ses01F_script02_1\Ses01F_script02_1_M016,23480
Ses01F_script02_1\Ses01F_script02_1_M017,7117
Ses01F_script02_1\Ses01F_script02_1_M018,12144
Ses01F_script02_1\Ses01F_script02_1_M019,16472
Ses01F_script02_1\Ses01F_script02_1_M020,9448
Ses01F_script02_1\Ses01F_script02_1_M021,11887
Ses01F_script02_1\Ses01F_script02_1_M022,17503
Ses01F_script02_1\Ses01F_script02_1_M023,3665
Ses01F_script02_1\Ses01F_script02_1_M024,20437
Ses01F_script02_1\Ses01F_script02_1_M025,23062
Ses01F_script02_1\Ses01F_script02_1_M026,17665
Ses01F_script02_1\Ses01F_script02_1_M027,5732
Ses01F_script02_1\Ses01F_script02_1_M028,18781
Ses01F_script02_1\Ses01F_script02_1_M029,12779
Ses01F_script02_1\Ses01F_script02_1_M030,6608
Ses01F_script02_1\Ses01F_script02_1_M031,22752
Ses01F_script02_1\Ses01F_script02_1_M032,14915
Ses01F_script02_1\Ses01F_script02_1_M033,12764
Ses01F_script02_1\Ses01F_script02_1_M034,9994
Ses01F_script02_1\Ses01F_script02_1_M035,32767
Ses01F_script02_1\Ses01F_script02_1_M036,14494
Ses01F_script02_1\Ses01F_script02_1_M037,5322
Ses01F_script02_1\Ses01F_script02_1_M038,9715
Ses01F_script02_1\Ses01F_script02_1_M039,8600
Ses01F_script02_1\Ses01F_script02_1_M040,11361
Ses01F_script02_1\Ses01F_script02_1_M041,9408
Ses01F_script02_1\Ses01F_script02_1_M042,11221
Ses01F_script02_1\Ses01F_script02_1_M043,6497
Ses01F_script02_1\Ses01F_script02_1_M044,4569
Ses01F_script02_2\Ses01F_script02_2_F000,1993
Ses01F_script02_2\Ses01F_script02_2_F001,5230
Ses01F_script02_2\Ses01F_script02_2_F002,6022
Ses01F_script02_2\Ses01F_script02_2_F003,15782
Ses01F_script02_2\Ses01F_script02_2_F004,27418
Ses01F_script02_2\Ses01F_script02_2_F005,18528
Ses01F_script02_2\Ses01F_script02_2_F006,32767
Ses01F_script02_2\Ses01F_script02_2_F007,17292
Ses01F_script02_2\Ses01F_script02_2_F008,24116
Ses01F_script02_2\Ses01F_script02_2_F009,32767
Ses01F_script02_2\Ses01F_script02_2_F010,32767
Ses01F_script02_2\Ses01F_script02_2_F011,26497
Ses01F_script02_2\Ses01F_script02_2_F012,32767
Ses01F_script02_2\Ses01F_script02_2_F013,4272
Ses01F_script02_2\Ses01F_script02_2_F014,16803
Ses01F_script02_2\Ses01F_script02_2_F015,12625
Ses01F_script02_2\Ses01F_script02_2_F016,32767
Ses01F_script02_2\Ses01F_script02_2_F017,6937
Ses01F_script02_2\Ses01F_script02_2_F018,5330
Ses01F_script02_2\Ses01F_script02_2_F019,3357
Ses01F_script02_2\Ses01F_script02_2_F020,2311
Ses01F_script02_2\Ses01F_script02_2_F021,2023
Ses01F_script02_2\Ses01F_script02_2_F022,5033
Ses01F_script02_2\Ses01F_script02_2_F023,750
Ses01F_script02_2\Ses01F_script02_2_F024,648
Ses01F_script02_2\Ses01F_script02_2_F025,2219
Ses01F_script02_2\Ses01F_script02_2_F026,2044
Ses01F_script02_2\Ses01F_script02_2_F027,2918
Ses01F_script02_2\Ses01F_script02_2_F028,7090
Ses01F_script02_2\Ses01F_script02_2_F029,2651
Ses01F_script02_2\Ses01F_script02_2_F030,12189
Ses01F_script02_2\Ses01F_script02_2_F031,8552
Ses01F_script02_2\Ses01F_script02_2_F032,9988
Ses01F_script02_2\Ses01F_script02_2_F033,2501
Ses01F_script02_2\Ses01F_script02_2_F034,2812
Ses01F_script02_2\Ses01F_script02_2_F035,12109
Ses01F_script02_2\Ses01F_script02_2_F036,1370
Ses01F_script02_2\Ses01F_script02_2_F037,14685
Ses01F_script02_2\Ses01F_script02_2_F038,6143
Ses01F_script02_2\Ses01F_script02_2_F039,2953
Ses01F_script02_2\Ses01F_script02_2_F040,3735
Ses01F_script02_2\Ses01F_script02_2_F041,2327
Ses01F_script02_2\Ses01F_script02_2_F042,2416
Ses01F_script02_2\Ses01F_script02_2_F043,6693
Ses01F_script02_2\Ses01F_script02_2_F044,1426
Ses01F_script02_2\Ses01F_script02_2_F045,1340
Ses01F_script02_2\Ses01F_script02_2_F046,1367
Ses01F_script02_2\Ses01F_script02_2_F047,660
Ses01F_script02_2\Ses01F_script02_2_M000,6706
Ses01F_script02_2\Ses01F_script02_2_M001,8513
Ses01F_script02_2\Ses01F_script02_2_M002,7735
Ses01F_script02_2\Ses01F_script02_2_M003,10217
Ses01F_script02_2\Ses01F_script02_2_M004,9977
Ses01F_script02_2\Ses01F_script02_2_M005,4989
Ses01F_script02_2\Ses01F_script02_2_M006,5925
Ses01F_script02_2\Ses01F_script02_2_M007,6782
Ses01F_script02_2\Ses01F_script02_2_M008,32767
Ses01F_script02_2\Ses01F_script02_2_M009,15360
Ses01F_script02_2\Ses01F_script02_2_M010,11746
Ses01F_script02_2\Ses01F_script02_2_M011,32767
Ses01F_script02_2\Ses01F_script02_2_M012,10296
Ses01F_script02_2\Ses01F_script02_2_M013,14769
Ses01F_script02_2\Ses01F_script02_2_M014,7112
Ses01F_script02_2\Ses01F_script02_2_M015,6946
Ses01F_script02_2\Ses01F_script02_2_M016,10661
Ses01F_script02_2\Ses01F_script02_2_M017,9280
Ses01F_script02_2\Ses01F_script02_2_M018,2932
Ses01F_script02_2\Ses01F_script02_2_M019,8827
Ses01F_script02_2\Ses01F_script02_2_M020,6372
Ses01F_script02_2\Ses01F_script02_2_M021,1288
Ses01F_script02_2\Ses01F_script02_2_M022,2342
Ses01F_script02_2\Ses01F_script02_2_M023,4065
Ses01F_script02_2\Ses01F_script02_2_M024,4743
Ses01F_script02_2\Ses01F_script02_2_M025,3050
Ses01F_script02_2\Ses01F_script02_2_M026,2678
Ses01F_script02_2\Ses01F_script02_2_M027,3091
Ses01F_script02_2\Ses01F_script02_2_M028,3505
Ses01F_script02_2\Ses01F_script02_2_M029,12140
Ses01F_script02_2\Ses01F_script02_2_M030,14808
Ses01F_script02_2\Ses01F_script02_2_M031,19100
Ses01F_script02_2\Ses01F_script02_2_M032,15458
Ses01F_script02_2\Ses01F_script02_2_M033,4774
Ses01F_script02_2\Ses01F_script02_2_M034,2907
Ses01F_script02_2\Ses01F_script02_2_M035,1225
Ses01F_script02_2\Ses01F_script02_2_M036,1796
Ses01F_script02_2\Ses01F_script02_2_M037,1895
Ses01F_script02_2\Ses01F_script02_2_M038,4572
Ses01F_script02_2\Ses01F_script02_2_M039,2133
Ses01F_script02_2\Ses01F_script02_2_M040,2742
Ses01F_script02_2\Ses01F_script02_2_M041,4989
Ses01F_script02_2\Ses01F_script02_2_M042,6460
Ses01F_script02_2\Ses01F_script02_2_M043,720
Ses01F_script02_2\Ses01F_script02_2_M044,4334
Ses01F_script02_2\Ses01F_script02_2_M045,2988
Ses01F_script02_2\Ses01F_script02_2_M046,974
Ses01F_script02_2\Ses01F_script02_2_M047,3117
Ses01F_script02_2\Ses01F_script02_2_M048,1760
Ses01F_script02_2\Ses01F_script02_2_M049,785
Ses01F_script03_1\Ses01F_script03_1_F000,4683
Ses01F_script03_1\Ses01F_script03_1_F001,10729
Ses01F_script03_1\Ses01F_script03_1_F002,9249
Ses01F_script03_1\Ses01F_script03_1_F003,3582
Ses01F_script03_1\Ses01F_script03_1_F004,5844
Ses01F_script03_1\Ses01F_script03_1_F005,32767
Ses01F_script03_1\Ses01F_script03_1_F006,9554
Ses01F_script03_1\Ses01F_script03_1_F007,6773
Ses01F_script03_1\Ses01F_script03_1_F008,8650
Ses01F_script03_1\Ses01F_script03_1_F009,11890
Ses01F_script03_1\Ses01F_script03_1_F010,8004
Ses01F_script03_1\Ses01F_script03_1_F011,32767
Ses01F_script03_1\Ses01F_script03_1_F012,5240
Ses01F_script03_1\Ses01F_script03_1_F013,5866
Ses01F_script03_1\Ses01F_script03_1_F014,5569
Ses01F_script03_1\Ses01F_script03_1_F015,4738
Ses01F_script03_1\Ses01F_script03_1_F016,5998
Ses01F_script03_1\Ses01F_script03_1_F017,8277
Ses01F_script03_1\Ses01F_script03_1_F018,17121
Ses01F_script03_1\Ses01F_script03_1_F019,3884
Ses01F_script03_1\Ses01F_script03_1_F020,12580
Ses01F_script03_1\Ses01F_script03_1_F021,11586
Ses01F_script03_1\Ses01F_script03_1_F022,13929
Ses01F_script03_1\Ses01F_script03_1_F023,5669
Ses01F_script03_1\Ses01F_script03_1_F024,32767
Ses01F_script03_1\Ses01F_script03_1_F025,32767
Ses01F_script03_1\Ses01F_script03_1_F026,3322
Ses01F_script03_1\Ses01F_script03_1_F027,32767
Ses01F_script03_1\Ses01F_script03_1_F028,13837
Ses01F_script03_1\Ses01F_script03_1_F029,32767
Ses01F_script03_1\Ses01F_script03_1_F030,12840
Ses01F_script03_1\Ses01F_script03_1_F031,3856
Ses01F_script03_1\Ses01F_script03_1_M000,3314
Ses01F_script03_1\Ses01F_script03_1_M001,1573
Ses01F_script03_1\Ses01F_script03_1_M002,2823
Ses01F_script03_1\Ses01F_script03_1_M003,3928
Ses01F_script03_1\Ses01F_script03_1_M004,6162
Ses01F_script03_1\Ses01F_script03_1_M005,4483
Ses01F_script03_1\Ses01F_script03_1_M006,17831
Ses01F_script03_1\Ses01F_script03_1_M007,27722
Ses01F_script03_1\Ses01F_script03_1_M008,20956
Ses01F_script03_1\Ses01F_script03_1_M009,7902
Ses01F_script03_1\Ses01F_script03_1_M010,13382
Ses01F_script03_1\Ses01F_script03_1_M011,4390
Ses01F_script03_1\Ses01F_script03_1_M012,8048
Ses01F_script03_1\Ses01F_script03_1_M013,32767
Ses01F_script03_1\Ses01F_script03_1_M014,6971
Ses01F_script03_1\Ses01F_script03_1_M015,15650
Ses01F_script03_1\Ses01F_script03_1_M016,12013
Ses01F_script03_1\Ses01F_script03_1_M017,8937
Ses01F_script03_1\Ses01F_script03_1_M018,2424
Ses01F_script03_1\Ses01F_script03_1_M019,7662
Ses01F_script03_1\Ses01F_script03_1_M020,7974
Ses01F_script03_1\Ses01F_script03_1_M021,9967
Ses01F_script03_1\Ses01F_script03_1_M022,9897
Ses01F_script03_1\Ses01F_script03_1_M023,8249
Ses01F_script03_1\Ses01F_script03_1_M024,23527
Ses01F_script03_1\Ses01F_script03_1_M025,9986
Ses01F_script03_1\Ses01F_script03_1_M026,15162
Ses01F_script03_1\Ses01F_script03_1_M027,13822
Ses01F_script03_1\Ses01F_script03_1_M028,19322
Ses01F_script03_1\Ses01F_script03_1_M029,22661
Ses01F_script03_1\Ses01F_script03_1_M030,9206
Ses01F_script03_1\Ses01F_script03_1_M031,8557
Ses01F_script03_1\Ses01F_script03_1_M032,4084
Ses01F_script03_1\Ses01F_script03_1_M033,13823
Ses01F_script03_1\Ses01F_script03_1_M034,21750
Ses01F_script03_1\Ses01F_script03_1_M035,7818
Ses01F_script03_1\Ses01F_script03_1_M036,32767
Ses01F_script03_1\Ses01F_script03_1_M037,24284
Ses01F_script03_1\Ses01F_script03_1_M038,8571
Ses01F_script03_2\Ses01F_script03_2_F000,6510
Ses01F_script03_2\Ses01F_script03_2_F001,13501
Ses01F_script03_2\Ses01F_script03_2_F002,15884
Ses01F_script03_2\Ses01F_script03_2_F003,15791
Ses01F_script03_2\Ses01F_script03_2_F004,21811
Ses01F_script03_2\Ses01F_script03_2_F005,4850
Ses01F_script03_2\Ses01F_script03_2_F006,7070
Ses01F_script03_2\Ses01F_script03_2_F007,14193
Ses01F_script03_2\Ses01F_script03_2_F008,3672
Ses01F_script03_2\Ses01F_script03_2_F009,3190
Ses01F_script03_2\Ses01F_script03_2_F010,6568
Ses01F_script03_2\Ses01F_script03_2_F011,11379
Ses01F_script03_2\Ses01F_script03_2_F012,8229
Ses01F_script03_2\Ses01F_script03_2_F013,2233
Ses01F_script03_2\Ses01F_script03_2_F014,13469
Ses01F_script03_2\Ses01F_script03_2_F015,6149
Ses01F_script03_2\Ses01F_script03_2_F016,11319
Ses01F_script03_2\Ses01F_script03_2_F017,2476
Ses01F_script03_2\Ses01F_script03_2_F018,3019
Ses01F_script03_2\Ses01F_script03_2_F019,20283
Ses01F_script03_2\Ses01F_script03_2_F020,18299
Ses01F_script03_2\Ses01F_script03_2_F021,32767
Ses01F_script03_2\Ses01F_script03_2_F022,32767
Ses01F_script03_2\Ses01F_script03_2_F023,32767
Ses01F_script03_2\Ses01F_script03_2_F024,22965
Ses01F_script03_2\Ses01F_script03_2_F025,17055
Ses01F_script03_2\Ses01F_script03_2_F026,12836
Ses01F_script03_2\Ses01F_script03_2_F027,4259
Ses01F_script03_2\Ses01F_script03_2_F028,32767
Ses01F_script03_2\Ses01F_script03_2_F029,30601
Ses01F_script03_2\Ses01F_script03_2_F030,6216
Ses01F_script03_2\Ses01F_script03_2_F031,9622
Ses01F_script03_2\Ses01F_script03_2_F032,19273
Ses01F_script03_2\Ses01F_script03_2_F033,5329
Ses01F_script03_2\Ses01F_script03_2_F034,5997
Ses01F_script03_2\Ses01F_script03_2_F035,8897
Ses01F_script03_2\Ses01F_script03_2_F036,32767
Ses01F_script03_2\Ses01F_script03_2_F037,32767
Ses01F_script03_2\Ses01F_script03_2_F038,9333
Ses01F_script03_2\Ses01F_script03_2_F039,3865
Ses01F_script03_2\Ses01F_script03_2_F040,32767
Ses01F_script03_2\Ses01F_script03_2_M000,11956
Ses01F_script03_2\Ses01F_script03_2_M001,7676
Ses01F_script03_2\Ses01F_script03_2_M002,6077
Ses01F_script03_2\Ses01F_script03_2_M003,8456
Ses01F_script03_2\Ses01F_script03_2_M004,11066
Ses01F_script03_2\Ses01F_script03_2_M005,16464
Ses01F_script03_2\Ses01F_script03_2_M006,2855
Ses01F_script03_2\Ses01F_script03_2_M007,3929
Ses01F_script03_2\Ses01F_script03_2_M008,5274
Ses01F_script03_2\Ses01F_script03_2_M009,13197
Ses01F_script03_2\Ses01F_script03_2_M010,5129
Ses01F_script03_2\Ses01F_script03_2_M011,13823
Ses01F_script03_2\Ses01F_script03_2_M012,7857
Ses01F_script03_2\Ses01F_script03_2_M013,5319
Ses01F_script03_2\Ses01F_script03_2_M014,16037
Ses01F_script03_2\Ses01F_script03_2_M015,6016
Ses01F_script03_2\Ses01F_script03_2_M016,5549
Ses01F_script03_2\Ses01F_script03_2_M017,2762
Ses01F_script03_2\Ses01F_script03_2_M018,4910
Ses01F_script03_2\Ses01F_script03_2_M019,3568
Ses01F_script03_2\Ses01F_script03_2_M020,11576
Ses01F_script03_2\Ses01F_script03_2_M021,16717
Ses01F_script03_2\Ses01F_script03_2_M022,32767
Ses01F_script03_2\Ses01F_script03_2_M023,32767
Ses01F_script03_2\Ses01F_script03_2_M024,32767
Ses01F_script03_2\Ses01F_script03_2_M025,32767
Ses01F_script03_2\Ses01F_script03_2_M026,32767
Ses01F_script03_2\Ses01F_script03_2_M027,27032
Ses01F_script03_2\Ses01F_script03_2_M028,30673
Ses01F_script03_2\Ses01F_script03_2_M029,13437
Ses01F_script03_2\Ses01F_script03_2_M030,11342
Ses01F_script03_2\Ses01F_script03_2_M031,3069
Ses01F_script03_2\Ses01F_script03_2_M032,4116
Ses01F_script03_2\Ses01F_script03_2_M033,18160
Ses01F_script03_2\Ses01F_script03_2_M034,18498
Ses01F_script03_2\Ses01F_script03_2_M035,32767
Ses01F_script03_2\Ses01F_script03_2_M036,29419
Ses01F_script03_2\Ses01F_script03_2_M037,32767
Ses01F_script03_2\Ses01F_script03_2_M038,4365
Ses01F_script03_2\Ses01F_script03_2_M039,9536
Ses01F_script03_2\Ses01F_script03_2_M040,32767
Ses01M_impro01\Ses01M_impro01_F000,32767
Ses01M_impro01\Ses01M_impro01_F001,22161
Ses01M_impro01\Ses01M_impro01_F002,32767
Ses01M_impro01\Ses01M_impro01_F003,10125
Ses01M_impro01\Ses01M_impro01_F004,25070
Ses01M_impro01\Ses01M_impro01_F005,14031
Ses01M_impro01\Ses01M_impro01_F006,32767
Ses01M_impro01\Ses01M_impro01_F007,30624
Ses01M_impro01\Ses01M_impro01_F008,32767
Ses01M_impro01\Ses01M_impro01_F009,32767
Ses01M_impro01\Ses01M_impro01_F010,32706
Ses01M_impro01\Ses01M_impro01_F011,32767
Ses01M_impro01\Ses01M_impro01_F012,32767
Ses01M_impro01\Ses01M_impro01_F013,21671
Ses01M_impro01\Ses01M_impro01_F014,20415
Ses01M_impro01\Ses01M_impro01_F015,32767
Ses01M_impro01\Ses01M_impro01_F016,21421
Ses01M_impro01\Ses01M_impro01_F017,32767
Ses01M_impro01\Ses01M_impro01_F018,32767
Ses01M_impro01\Ses01M_impro01_F019,32767
Ses01M_impro01\Ses01M_impro01_F020,32767
Ses01M_impro01\Ses01M_impro01_F021,32767
Ses01M_impro01\Ses01M_impro01_F022,32767
Ses01M_impro01\Ses01M_impro01_F023,26218
Ses01M_impro01\Ses01M_impro01_F024,32767
Ses01M_impro01\Ses01M_impro01_F025,16238
Ses01M_impro01\Ses01M_impro01_F026,32767
Ses01M_impro01\Ses01M_impro01_F027,27402
Ses01M_impro01\Ses01M_impro01_F028,32767
Ses01M_impro01\Ses01M_impro01_F029,32767
Ses01M_impro01\Ses01M_impro01_F030,32767
Ses01M_impro01\Ses01M_impro01_M000,8848
Ses01M_impro01\Ses01M_impro01_M001,15960
Ses01M_impro01\Ses01M_impro01_M002,18924
Ses01M_impro01\Ses01M_impro01_M003,3410
Ses01M_impro01\Ses01M_impro01_M004,3291
Ses01M_impro01\Ses01M_impro01_M005,10726
Ses01M_impro01\Ses01M_impro01_M006,22263
Ses01M_impro01\Ses01M_impro01_M007,8881
Ses01M_impro01\Ses01M_impro01_M008,20980
Ses01M_impro01\Ses01M_impro01_M009,24081
Ses01M_impro01\Ses01M_impro01_M010,14093
Ses01M_impro01\Ses01M_impro01_M011,21213
Ses01M_impro01\Ses01M_impro01_M012,32767
Ses01M_impro01\Ses01M_impro01_M013,11440
Ses01M_impro01\Ses01M_impro01_M014,7018
Ses01M_impro01\Ses01M_impro01_M015,24373
Ses01M_impro01\Ses01M_impro01_M016,2421
Ses01M_impro01\Ses01M_impro01_M017,17888
Ses01M_impro01\Ses01M_impro01_M018,32767
Ses01M_impro01\Ses01M_impro01_M019,32767
Ses01M_impro01\Ses01M_impro01_M020,32767
Ses01M_impro01\Ses01M_impro01_M021,32767
Ses01M_impro01\Ses01M_impro01_M022,30161
Ses01M_impro01\Ses01M_impro01_M023,26987
Ses01M_impro01\Ses01M_impro01_M024,32767
Ses01M_impro01\Ses01M_impro01_M025,32767
Ses01M_impro01\Ses01M_impro01_M026,14312
Ses01M_impro01\Ses01M_impro01_M027,19866
Ses01M_impro01\Ses01M_impro01_M028,6693
Ses01M_impro01\Ses01M_impro01_M029,24202
Ses01M_impro01\Ses01M_impro01_M030,32767
Ses01M_impro01\Ses01M_impro01_M031,32767
Ses01M_impro01\Ses01M_impro01_M032,32767
Ses01M_impro01\Ses01M_impro01_M033,23492
Ses01M_impro02\Ses01M_impro02_F000,2895
Ses01M_impro02\Ses01M_impro02_F001,9470
Ses01M_impro02\Ses01M_impro02_F002,16830
Ses01M_impro02\Ses01M_impro02_F003,17814
Ses01M_impro02\Ses01M_impro02_F004,12771
Ses01M_impro02\Ses01M_impro02_F005,25385
Ses01M_impro02\Ses01M_impro02_F006,3928
Ses01M_impro02\Ses01M_impro02_F007,13888
Ses01M_impro02\Ses01M_impro02_F008,1043
Ses01M_impro02\Ses01M_impro02_F009,6497
Ses01M_impro02\Ses01M_impro02_F010,11116
Ses01M_impro02\Ses01M_impro02_F011,5224
Ses01M_impro02\Ses01M_impro02_F012,3126
Ses01M_impro02\Ses01M_impro02_F013,7065
Ses01M_impro02\Ses01M_impro02_F014,3927
Ses01M_impro02\Ses01M_impro02_F015,2620
Ses01M_impro02\Ses01M_impro02_F016,3266
Ses01M_impro02\Ses01M_impro02_F017,5333
Ses01M_impro02\Ses01M_impro02_F018,12400
Ses01M_impro02\Ses01M_impro02_F019,2072
Ses01M_impro02\Ses01M_impro02_F020,2608
Ses01M_impro02\Ses01M_impro02_F021,1006
Ses01M_impro02\Ses01M_impro02_M000,4466
Ses01M_impro02\Ses01M_impro02_M001,2167
Ses01M_impro02\Ses01M_impro02_M002,2040
Ses01M_impro02\Ses01M_impro02_M003,2585
Ses01M_impro02\Ses01M_impro02_M004,5724
Ses01M_impro02\Ses01M_impro02_M005,7468
Ses01M_impro02\Ses01M_impro02_M006,2283
Ses01M_impro02\Ses01M_impro02_M007,5206
Ses01M_impro02\Ses01M_impro02_M008,2197
Ses01M_impro02\Ses01M_impro02_M009,3209
Ses01M_impro02\Ses01M_impro02_M010,1974
Ses01M_impro02\Ses01M_impro02_M011,1774
Ses01M_impro02\Ses01M_impro02_M012,1006
Ses01M_impro02\Ses01M_impro02_M013,1442
Ses01M_impro02\Ses01M_impro02_M014,1517
Ses01M_impro02\Ses01M_impro02_M015,998
Ses01M_impro02\Ses01M_impro02_M016,3001
Ses01M_impro02\Ses01M_impro02_M017,2975
Ses01M_impro02\Ses01M_impro02_M018,1292
Ses01M_impro02\Ses01M_impro02_M019,1884
Ses01M_impro02\Ses01M_impro02_M020,869
Ses01M_impro02\Ses01M_impro02_M021,2900
Ses01M_impro02\Ses01M_impro02_M022,1228
Ses01M_impro02\Ses01M_impro02_M023,4531
Ses01M_impro02\Ses01M_impro02_M024,1355
Ses01M_impro02\Ses01M_impro02_M025,1275
Ses01M_impro03\Ses01M_impro03_F000,6787
Ses01M_impro03\Ses01M_impro03_F001,5719
Ses01M_impro03\Ses01M_impro03_F002,2757
Ses01M_impro03\Ses01M_impro03_F003,6216
Ses01M_impro03\Ses01M_impro03_F004,24231
Ses01M_impro03\Ses01M_impro03_F005,32767
Ses01M_impro03\Ses01M_impro03_F006,32767
Ses01M_impro03\Ses01M_impro03_F007,32767
Ses01M_impro03\Ses01M_impro03_F008,32767
Ses01M_impro03\Ses01M_impro03_F009,32767
Ses01M_impro03\Ses01M_impro03_F010,32767
Ses01M_impro03\Ses01M_impro03_F011,32767
Ses01M_impro03\Ses01M_impro03_F012,22267
Ses01M_impro03\Ses01M_impro03_F013,32767
Ses01M_impro03\Ses01M_impro03_F014,32767
Ses01M_impro03\Ses01M_impro03_F015,32767
Ses01M_impro03\Ses01M_impro03_F016,32625
Ses01M_impro03\Ses01M_impro03_F017,5117
Ses01M_impro03\Ses01M_impro03_F018,2391
Ses01M_impro03\Ses01M_impro03_F019,32767
Ses01M_impro03\Ses01M_impro03_F020,5171
Ses01M_impro03\Ses01M_impro03_F021,22651
Ses01M_impro03\Ses01M_impro03_F022,32767
Ses01M_impro03\Ses01M_impro03_F023,32767
Ses01M_impro03\Ses01M_impro03_F024,11278
Ses01M_impro03\Ses01M_impro03_F025,16059
Ses01M_impro03\Ses01M_impro03_F026,25136
Ses01M_impro03\Ses01M_impro03_M000,4471
Ses01M_impro03\Ses01M_impro03_M001,6869
Ses01M_impro03\Ses01M_impro03_M002,5618
Ses01M_impro03\Ses01M_impro03_M003,9741
Ses01M_impro03\Ses01M_impro03_M004,14073
Ses01M_impro03\Ses01M_impro03_M005,32767
Ses01M_impro03\Ses01M_impro03_M006,32767
Ses01M_impro03\Ses01M_impro03_M007,32767
Ses01M_impro03\Ses01M_impro03_M008,30509
Ses01M_impro03\Ses01M_impro03_M009,10526
Ses01M_impro03\Ses01M_impro03_M010,24044
Ses01M_impro03\Ses01M_impro03_M011,31383
Ses01M_impro03\Ses01M_impro03_M012,25708
Ses01M_impro03\Ses01M_impro03_M013,6750
Ses01M_impro03\Ses01M_impro03_M014,17460
Ses01M_impro03\Ses01M_impro03_M015,7246
Ses01M_impro03\Ses01M_impro03_M016,32767
Ses01M_impro03\Ses01M_impro03_M017,25968
Ses01M_impro03\Ses01M_impro03_M018,3369
Ses01M_impro03\Ses01M_impro03_M019,16438
Ses01M_impro03\Ses01M_impro03_M020,14282
Ses01M_impro03\Ses01M_impro03_M021,8907
Ses01M_impro03\Ses01M_impro03_M022,32767
Ses01M_impro03\Ses01M_impro03_M023,14318
Ses01M_impro03\Ses01M_impro03_M024,12729
Ses01M_impro03\Ses01M_impro03_M025,6888
Ses01M_impro04\Ses01M_impro04_F000,5621
Ses01M_impro04\Ses01M_impro04_F001,3685
Ses01M_impro04\Ses01M_impro04_F002,3322
Ses01M_impro04\Ses01M_impro04_F003,2921
Ses01M_impro04\Ses01M_impro04_F004,3192
Ses01M_impro04\Ses01M_impro04_F005,5976
Ses01M_impro04\Ses01M_impro04_F006,5996
Ses01M_impro04\Ses01M_impro04_F007,5945
