session,max(max(amplitude)),max(mean(amplitude)),max(var(amplitude)),mean(max(amplitude)),mean(mean(amplitude)),mean(var(amplitude)),var(max(amplitude)),var(mean(amplitude)),var(var(amplitude)),max(energy(energy)),mean(energy(energy)),var(energy(energy)),max(silence_ratio(silence_ratio)),mean(silence_ratio(silence_ratio)),var(silence_ratio(silence_ratio)),max(zerocrossing(zerocrossing)),mean(zerocrossing(zerocrossing)),var(zerocrossing(zerocrossing)),max(max(cepstrum)),max(mean(cepstrum)),max(var(cepstrum)),mean(max(cepstrum)),mean(mean(cepstrum)),mean(var(cepstrum)),var(max(cepstrum)),var(mean(cepstrum)),var(var(cepstrum))
Ses01F_impro03_M011,9613.0,33.130625,15718136.637649998,4123.51282051282,-0.5967948717948717,2718489.9846442714,6496458.095989482,177.2840313537558,11390161677853.984,9365502.0,2782979.64103,9196358095980.0,0.005625,0.00105769230769,2.2867357002e-06,23.0,2.07692307692,14.58382643,25.9684715354,0.0197619589778,0.43218395019699996,22.7789827944,0.015985402957,0.339459400806,4.40399990709,5.06271906208e-06,0.00327667288968
Ses01F_impro03_M013,32767.0,32.264375,221449004.3234965,12352.925925925923,0.3305555555555561,33551518.87986336,70906652.21673526,525.2192492862655,2432957588270373.0,7618688.0,1203960.07407,4106842847970.0,0.009375,0.000787037037037,3.6051097393699995e-06,6.0,1.03703703704,2.25788751715,31.6014092914,0.0209175765708,0.637282603542,26.6949210842,0.017482899261,0.463200232021,6.122123760959999,4.12776061572e-06,0.00639609695491
Ses01F_impro03_M014,15385.0,24.2125,10410398.142525,4143.857142857143,-0.2986785714285715,2522666.7299053348,12705941.722448975,87.6691714904337,11112235047171.633,8416227.0,2548416.45714,3851204774220.0,0.003125,0.000767857142857,7.16198979592e-07,7.0,0.942857142857,2.05387755102,27.6246884788,0.019147825429599998,0.485571672128,23.331840946,0.016126212272700002,0.358003149068,7.818184393039999,3.80113022371e-06,0.00630768900382
Ses01F_impro03_M015,11926.0,31.921875,26696022.783710934,4109.523809523809,-1.017857142857143,3526125.743006063,11240389.582766442,212.2673298203656,35200204600687.47,9442115.0,2601153.04762,5113057301650.0,0.004375,0.0008630952380950001,1.31979875283e-06,19.0,2.09523809524,18.2766439909,28.153008714000002,0.0195504120981,0.502737224063,22.915448887600004,0.0164135361213,0.343639779942,5.1851253784099995,1.24715399781e-05,0.0043058905354700005
Ses01F_impro03_M016,7908.0,23.67375,5610827.850173438,2867.722222222222,-0.7210416666666666,1252493.195608985,7101396.75617284,102.247684375,2928631258375.1973,8790748.0,4581004.22222,11178473424500.0,0.008125,0.00229166666667,5.72916666667e-06,20.0,3.22222222222,29.950617284,25.6781132607,0.019011340670599997,0.426665953702,21.4504787419,0.0155881486232,0.303857188665,7.124502365630001,8.88434105242e-06,0.0053132889432700005
Ses01F_impro03_M019,5032.0,16.485625,2014188.2358984372,1821.8297872340424,-0.8781515957446813,424859.290260364,1170361.2901765504,69.17666121937245,217545793310.5789,8465118.0,4048872.48936,6151670934710.0,0.005,0.0015691489361699998,2.34162799909e-06,18.0,2.08510638298,11.397012222699999,25.3790841643,0.0188928387945,0.413859767256,21.2760763884,0.016008623692000002,0.29852763647799996,3.78329099324,3.21989968968e-06,0.0025195519169699996
Ses01F_impro03_M020,8875.0,30.82375,9991001.247733984,2765.0652173913045,-0.6532336956521742,1155108.7522118378,4724151.104442344,130.9861282490548,4106284773483.898,9036922.0,3510246.69565,6078795895700.0,0.004375,0.0011277173913,1.62397359405e-06,17.0,1.9565217391299998,8.737240075610002,26.691789669000002,0.020268420633599998,0.455309224336,21.7770075706,0.0155404215298,0.31432470028799997,7.09906541617,7.07864026085e-06,0.0049111762846499995
Ses01F_impro03_M021,5840.0,13.578125,5431069.9479589835,2039.3846153846155,-0.4525240384615384,597732.0218583986,3050003.7751479293,33.58271455771541,1263139317112.8235,8325877.0,4512374.34615,6396035448600.0,0.005625,0.00209134615385,2.76268953402e-06,33.0,4.53846153846,74.0946745562,25.752138597800002,0.018008835695700002,0.426166981,20.8025337785,0.0152043655475,0.288499408134,7.230461857560001,5.3948997013599995e-06,0.00502738363269
Ses01F_impro03_M023,27246.0,33.5175,44329552.41127501,7282.75,-0.9172222222222224,5340530.451721376,65071053.1875,147.4711486858603,85417689169493.69,9368714.0,4024902.6666699997,9222939846930.0,0.005625,0.00171875,3.21994357639e-06,12.0,2.08333333333,8.40972222222,31.0787861341,0.01983482233,0.613224804425,23.509448241999998,0.016377338907299997,0.365733690216,11.1050269306,3.52788869329e-06,0.00991530382037
Ses01F_impro03_M024,6560.0,18.535,2900004.2876109374,1819.1363636363642,-0.8070738636363636,534380.8868536752,3667059.4814049583,52.119647421390745,754535451782.3007,10120957.0,4945966.04545,8913545948720.0,0.00625,0.00213068181818,3.92965521694e-06,22.0,2.9090909090900006,26.355371900799998,26.511970732800002,0.0185700454998,0.448955362021,21.0699797694,0.014714031560799999,0.29596491636,8.83433106756,1.52254191248e-05,0.006284701420560001
Ses01F_impro04_F000,15459.0,22.859375,23545953.08475586,2838.488372093024,-0.8836046511627905,1583177.7088247822,10961949.970795022,39.346668038466724,16640312059090.855,9418143.0,4458743.02326,10192352354200.0,0.0075,0.0017877906976700002,3.51710383991e-06,44.0,5.32558139535,84.17306652239999,27.0427511596,0.018948212804900003,0.468797997264,21.0171670005,0.0152245316648,0.295160749627,8.236940843060001,4.58533706821e-06,0.0055548841937200005
Ses01F_impro04_F001,10472.0,15.329375,8330882.363515234,2146.7045454545455,-1.034318181818182,494457.9939074396,4253303.526342977,40.69071027731145,1656970616386.6377,9577185.0,5382751.81818,6497935233530.0,0.006875,0.00227272727273,2.52292097107e-06,41.0,4.31818181818,49.1714876033,27.0668015357,0.0183534004034,0.466674791413,21.0017951055,0.0151491971104,0.29250826496800003,6.111472830349999,5.91750365564e-06,0.00423839553482
Ses01F_impro04_F005,2751.0,10.78,694726.7583714842,518.6666666666666,-0.9321875,54949.28661822916,380364.4722222225,13.81873115234375,22468869787.868637,9767832.0,7638913.583330001,3866745565830.0,0.00625,0.0034114583333300003,2.3430718316e-06,40.0,7.0,101.333333333,23.665717256700002,0.017592676828400003,0.35889062057300003,18.509798151600002,0.0147697874857,0.23020895635400002,3.61046270486,2.35058971167e-06,0.00196309545745
Ses01F_impro04_F006,9311.0,21.840625,9085110.523623437,3921.028571428572,-0.8713392857142854,2425519.968359074,10028977.799183674,94.6697837755102,8449484680856.164,8826392.0,3829936.82857,10132046091800.0,0.00625,0.00155357142857,3.7582908163300005e-06,50.0,5.485714285709999,101.392653061,27.0307625444,0.0189186344577,0.46929123438000003,22.591858834,0.015527763093,0.341688873916,12.726878536300001,7.1235871271600006e-06,0.00946134176935
Ses01F_impro04_F009,3346.0,4.075,1297934.8698109374,1051.076923076923,-1.0479807692307692,229889.2986853365,1489056.9940828409,10.7462240477071,197971771544.73825,9332647.0,6229304.769230001,5915668417830.0,0.009375,0.00346153846154,6.16678994083e-06,22.0,5.692307692309999,37.7514792899,22.0280190717,0.0169605389915,0.327028163483,18.0293845351,0.0149940376866,0.221224266178,3.9198147995199997,1.3368534382700002e-06,0.00248601240311
Ses01F_impro04_F013,21688.0,12.833125,16622349.448600002,4409.333333333333,-0.6404464285714286,2119920.573915514,26393736.8888889,56.560942620642,13683139301499.467,9903340.0,4323971.47619,9244858459220.0,0.006875,0.00191964285714,4.11817070578e-06,27.0,3.3095238095200004,31.3565759637,27.9362340558,0.0187264015951,0.510194531166,22.7037216758,0.0157808827413,0.342998497544,9.88662843993,3.88527936568e-06,0.00787265167322
Ses01F_impro04_F014,6038.0,9.494375,1667882.1601871094,1892.571428571429,-0.4344642857142855,439165.2898687501,1867286.5306122447,40.14788989158164,244178753477.7438,7970441.0,3099434.42857,3309494154530.0,0.005,0.0009375,1.9391741071400003e-06,11.0,1.35714285714,7.51530612245,24.981814967800002,0.0178195234373,0.404831450448,21.0392046595,0.0154501140721,0.293911982404,4.32398250978,4.86760767968e-06,0.00272077647459
Ses01F_impro04_F028,8268.0,17.1775,3591579.305923438,1970.3,-0.7366874999999999,632987.3060416015,5046903.710000001,47.66062492578124,1044893408699.8864,8583375.0,5352226.2,5661038150900.0,0.0075,0.00246875,4.0810546875e-06,20.0,4.0,29.5,26.175119689000002,0.0184328804596,0.44619959545800003,20.759479685,0.0155793182572,0.288482288932,9.21736941344,6.8275401489099995e-06,0.00644012208136
Ses01F_impro04_F029,12158.0,32.858125,11241611.337996483,2615.2903225806454,-0.7448790322580643,1501448.669935837,13991962.141519247,92.50997745512491,8934413396753.527,10091621.0,5760289.93548,8689853739450.0,0.01,0.0034475806451599996,7.33041753382e-06,35.0,8.09677419355,103.50676378799999,26.744584163000003,0.019679169383700002,0.458211475454,20.3282921837,0.014675900137899999,0.27969076782200003,13.0387225465,8.88323836868e-06,0.00934752846047
Ses01F_impro04_F030,32767.0,30.92125,67131404.359775,6883.645161290324,-0.6553024193548387,8485931.51746957,61842483.90634758,215.4160728798127,237822792814963.38,9922936.0,3541682.16129,13903339703200.0,0.00875,0.0016935483870999999,5.34761966701e-06,48.0,4.0,77.8064516129,31.286445966,0.0197178725621,0.624856971895,23.3742048625,0.0163364802901,0.368127894336,20.1966591822,5.4811928846e-06,0.016736766344399998
Ses01F_impro04_F031,18530.0,37.463125,49018440.77928711,5016.930232558139,-0.7496802325581396,4020965.362640281,19201860.39048135,112.80964159469644,81615806382198.6,8091437.0,2621903.4418599997,5075286385630.0,0.0075,0.00110465116279,2.28628650622e-06,21.0,1.44186046512,10.8977825852,29.350153042600002,0.0198390694152,0.5502310939230001,22.7256784679,0.015527530855,0.34330103548600005,7.926965491880001,7.443102278389999e-06,0.0061266447965300005
Ses01F_impro04_F032,6892.0,16.864375,4687368.81424961,2336.928571428572,-1.0975223214285716,540787.6872815988,3772972.0663265293,38.72242654805086,883434060652.8635,8452483.0,4375410.25,4946321102690.0,0.006875,0.00154017857143,2.6920240752599997e-06,46.0,5.92857142857,129.49489795899999,26.1041550946,0.0183997039215,0.4380672098100001,21.0151692012,0.015275071793899999,0.29416670001899997,7.2218183297500005,3.74943458589e-06,0.00486102791128
Ses01F_impro04_F033,12329.0,16.230625,13706387.26099375,2687.5517241379307,-0.8312176724137932,1073789.419496949,7843948.109393576,27.47722031818985,5338401813658.848,9040656.0,4715747.39655,8158363876710.0,0.0075,0.0021659482758599998,3.93609263526e-06,76.0,5.844827586209999,135.062128419,27.6267157773,0.0183306285502,0.48442939631399995,21.3668378407,0.014979151051700001,0.30361021068300004,8.195558199999999,3.90144664489e-06,0.00589010756056
Ses01F_impro04_M000,3921.0,13.799375,2011905.4004984375,1058.974358974359,-0.8466666666666668,210343.4542703125,1268604.2813938195,47.580391653311956,192103599205.1097,9374796.0,6627836.25641,6640083548620.0,0.008125,0.0025,3.3453525641e-06,34.0,5.4358974359,51.938198553599996,24.639466869,0.0180379840134,0.389265973221,20.2460624533,0.0157618752565,0.270624283651,3.7859400801999996,4.06766031595e-06,0.00242883815614
Ses01F_impro04_M001,2971.0,14.72,1032028.93974375,1045.4375,-0.3452343750000001,169817.56777172853,580247.37109375,76.21257274780274,79051289473.61783,8778257.0,5483743.25,5646254134100.0,0.005,0.00203125,2.6611328125e-06,20.0,2.8125,26.77734375,22.8171387957,0.0191327551607,0.338815256854,20.0229196334,0.0159251961585,0.266963675664,2.58460604872,2.93211611541e-06,0.00158895995348
Ses01F_impro04_M002,2488.0,21.26,731414.1349027344,963.78125,-0.8173632812499999,178198.78876478266,500943.2333984375,69.2464142024994,42869571186.98269,10488291.0,5770085.21875,8446635653120.0,0.010625,0.00240234375,5.98411560059e-06,37.0,5.8125,92.52734375,22.216149771100003,0.0188174073519,0.32055322766800004,19.315557018299998,0.0160987447263,0.247854219771,2.81645312723,2.2015851614e-06,0.0015680507346099999
Ses01F_impro04_M003,1606.0,11.634375,270522.5990902343,766.8235294117646,-0.7865441176470588,71023.33093386947,104916.73356401383,40.709605657980106,4809348529.782676,9360317.0,5981546.0,3535422577960.0,0.003125,0.0021323529411800004,6.46085640138e-07,20.0,4.23529411765,34.76816609,20.160060329500002,0.0177302224947,0.261792215096,18.7423957492,0.0158176281843,0.23530816089499998,1.0760025338299999,2.02245327905e-06,0.000511219946353
Ses01F_impro04_M004,4758.0,12.51875,1216809.2665746093,1417.5,-0.8826766304347827,217046.8426542545,1378235.0760869563,36.41451847253809,77021576407.42477,10317554.0,5283553.02174,7251827387230.0,0.008125,0.00233695652174,4.37219399811e-06,42.0,4.36956521739,64.7982041588,25.2654280301,0.018540618105400003,0.406450394085,20.1660316565,0.015486787167200002,0.271231822691,4.04809458871,3.22560632144e-06,0.0026246366399099996
Ses01F_impro04_M005,3290.0,17.18625,951974.1630277344,1268.2727272727273,-0.7744128787878788,234880.15120228453,728145.0468319559,47.603192257087926,71248634671.07812,9453146.0,5275314.69697,8852025965450.0,0.008125,0.0023106060606100003,4.6279556933e-06,61.0,4.81818181818,114.08815427,22.9060581015,0.018433798838900003,0.33469699052499996,19.5502392937,0.0150019941703,0.254903929028,2.9207555291400005,6.5405712712800005e-06,0.00165176106978
Ses01F_impro04_M006,3662.0,7.341875,1056033.3079839842,895.5,-0.8541458333333334,150640.7862732423,693603.7833333333,11.02468248654514,59163883439.157616,9959746.0,6368386.96667,6081917849690.0,0.009375,0.0029791666666699997,4.70529513889e-06,45.0,8.13333333333,112.982222222,22.9003720937,0.016900005927,0.334697689179,19.3307891121,0.014113414760100002,0.248637457754,3.45511672633,6.18879861699e-06,0.0020746029345100002
Ses01F_impro04_M007,4693.0,15.01,2295939.0049,1490.6363636363635,-1.5080113636363637,408552.1281015981,2048318.41322314,138.06228876549588,440728557455.2697,9373606.0,5548379.54545,9583553336930.0,0.005625,0.00244318181818,2.94421487603e-06,18.0,4.090909090909999,30.2644628099,23.8890939628,0.01950601726,0.364298209102,20.9618914877,0.015799399716,0.288455831571,3.81399230786,9.34626363551e-06,0.00271441958836
Ses01F_impro04_M008,2980.0,7.44125,1486119.149777734,989.5454545454544,-1.3101704545454549,201766.95055479405,897935.3388429752,42.24534176782024,173424873578.21094,9211798.0,6441989.36364,5949238598140.0,0.004375,0.00198863636364,2.61492768595e-06,20.0,4.27272727273,35.1074380165,23.523943154,0.017687779103299998,0.36428579659599997,19.049653015,0.015746296851999998,0.244333673445,4.19750231343,3.21921735285e-06,0.0026945444920500002
Ses01F_impro04_M009,5638.0,11.479375,3271928.5351,2340.5,-0.9278605769230768,642855.1124652192,1454204.3269230768,35.951393184287156,438818490291.0524,9985525.0,3197890.7307700003,5475013518630.0,0.005,0.00105769230769,2.09643121302e-06,5.0,0.923076923077,1.6094674556200002,23.4898511728,0.0182077905759,0.35918584583400004,21.2162703145,0.0146429090138,0.296262204869,3.1297462787299994,5.253022514130001e-06,0.00196679867965
Ses01F_impro04_M010,1367.0,11.786875,141089.51671523438,413.1764705882353,-0.9740808823529412,21966.31612277113,107239.20415224916,32.08177160467128,1248949564.2252257,11753217.0,8055485.5882399995,3736239936770.0,0.008125,0.00386029411765,4.00897491349e-06,18.0,6.0,30.470588235300003,20.0609788844,0.017771689881599998,0.26390337905,18.0306369803,0.015361118399200001,0.217201943864,0.5376118483169999,3.36817588851e-06,0.00030037405090499995
Ses01F_impro04_M011,3330.0,9.6225,1108584.9569027345,1437.7297297297296,-0.9253209459459459,325573.92932870565,809842.9539810079,41.0215639278214,85560384252.3413,9761666.0,4496075.378380001,9157490432160.0,0.006875,0.0016891891891900003,2.76319393718e-06,45.0,4.97297297297,115.107377648,23.4380924067,0.0180856209633,0.35388386203500005,20.2692866962,0.0157038289074,0.271289575945,3.1776436072600003,2.9450255672799997e-06,0.00195554526239
Ses01F_impro04_M012,6605.0,12.195625,3627874.5886058593,1231.0869565217392,-0.781032608695652,343483.9460652173,2592541.035916824,42.657238064154065,622037487571.5144,9312192.0,6002475.565219999,7577104119620.0,0.008125,0.00266304347826,5.03455812854e-06,40.0,8.82608695652,142.40453686200001,23.9876557788,0.018491623102900003,0.375141241059,19.3697859316,0.0157669388407,0.250839994928,5.57696008947,1.95533944109e-06,0.00351058904789
Ses01F_impro04_M013,3784.0,11.90125,1085990.8161371094,997.2058823529413,-0.9316727941176468,163080.1324123966,981448.6929065743,35.93551090810175,63013814191.31264,9584965.0,6233245.26471,6579906229260.0,0.00625,0.00255514705882,3.50109483131e-06,45.0,7.323529411760001,126.512975779,23.1931543523,0.0178251386889,0.352007085861,19.0014358218,0.0149359568995,0.241342134126,4.052548910950001,7.2936165129600006e-06,0.0023540320259099997
Ses01F_impro04_M014,7273.0,46.5825,7335292.569748438,2793.644736842105,-0.807524671052632,1316591.4079733298,4727202.7027354585,183.9111887997614,2762855946049.229,12030185.0,3912900.5394699997,10252906498700.0,0.008125,0.00166940789474,4.46533879415e-06,65.0,6.1447368421099995,142.334314404,25.779939123600002,0.0202319654415,0.42207586547200004,21.5421956108,0.016732066870899998,0.308393349412,6.24566295257,3.59673507774e-06,0.004477419117489999
Ses01F_impro04_M015,7842.0,27.969375,7881815.352568359,2919.470588235294,-0.9735386029411764,1407725.3324279124,4119521.984429068,81.98439945554107,2908489368762.2534,10052482.0,2995081.25,6516786992060.0,0.008125,0.00114889705882,2.1324712099900002e-06,22.0,1.6911764705899999,14.566392733599999,25.9007430208,,,-inf,,,,,
Ses01F_impro04_M016,5657.0,12.575,2594943.39124375,1693.551724137931,-1.079741379310345,408397.29277295264,2444624.5231866827,55.09099767018429,412611039418.3737,10170174.0,5571247.37931,7292337731590.0,0.005,0.00221982758621,2.03626634958e-06,38.0,4.9310344827599994,69.9952437574,24.443142493200003,0.0183631796025,0.386279516142,19.9017610364,0.0161342593471,0.263222414665,4.75013102683,2.49561784211e-06,0.0030663660661100003
Ses01F_impro04_M017,6902.0,20.0575,3761538.4388964837,2862.0714285714284,-0.6013392857142857,939702.3261460656,3389961.852040817,110.81063785475128,863726416211.6917,9470738.0,2854639.71429,7569139106160.0,0.0075,0.0012723214285699999,3.30586336097e-06,15.0,1.92857142857,10.637755102,25.3001106418,0.0192761016413,0.41123717053099995,22.3856236297,0.016180828754799998,0.32922932432199997,4.046494684330001,5.04060537677e-06,0.0029316542294800002
Ses01F_impro04_M018,5168.0,28.121875,4525795.47849375,1608.966666666667,-0.8530729166666664,556112.8137560221,1922233.265555556,78.7982293267144,901752265649.4728,9174469.0,4976227.81667,9204629384960.0,0.01125,0.00236458333333,5.86056857639e-06,59.0,6.2,174.66,24.7612834712,0.0196613620231,0.39307657913500005,20.968316985799998,0.015439114820700001,0.29063705636799997,5.23269383364,5.11300228347e-06,0.00344737304447
